id_1,id_0,title_1,title_0,brand_name,category,table_name,dependency_ratio,dependency_count,similarity,max_length,min_length,jaro_winker
343,712,로즈 밸런싱 로션,로즈 밸런싱 로션,그뤼너씨,로션,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
344,54464,로사벨라 세럼,로사벨라 세럼,그리니프,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
345,54475,로사 벨라 크림,로사벨라 크림,그리니프,크림,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,6,6,
347,54477,로사벨라 부스터,로사벨라 부스터,그리니프,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
348,54465,로사벨라 아이 크림,로사벨라 아이크림,그리니프,크림,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,8,8,
348,54475,로사벨라 아이 크림,로사벨라 크림,그리니프,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,0.75,8,6,
353,11432,스네일 모이스처라이저,스네일 모이스처라이저,블랑네이처,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,10,10,
356,111496,플라레세타 태반 크림,플라레세타 크림,보니앤제이,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,0.7778,9,7,
357,26904,일렉 토르말린 샤이닝 글로우 크림,일렉 토르말린 샤이닝 글로우 크림,글랜무어,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,14,14,
358,728,시카셀핏 리바이탈 토너,시카셀핏 리바이탈 토너,글랜무어,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,10,10,
362,752,플로리사 립 글로우,플로리사 립 글로우,글램폭스,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
364,69915,망고 꿀잠 립마스크,망고 꿀잠 립 마스크,후르디아,립메이크업,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,8,8,
366,775,글로우버스트 인텐스 하이드레이션 부스팅 크림,글로우버스트,글로오아시스,크림,naver_beauty_product_info_extended_v1_211217,1.0,1,0.3,20,6,
370,110129,아쿠아셀틱 젤리 앤 크림 세럼,아쿠아셀틱 젤리 앤 크림 세럼,글로우라우디,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,12,12,
373,110139,아쿠아셀틱 로션,아쿠아셀틱 로션,글로우라우디,로션,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
374,69934,포도 허니츄 립 에센스,포도 허니츄 립 에센스,후르디아,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,9,9,
376,94216,센텔라 에센스,센텔라 에센스,글로우몬스터,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
384,69948,코코넛 허니 살브 립크림,코코넛 허니살브 립 크림,후르디아,립메이크업,naver_beauty_product_info_extended_v1_211217,0.25,1,1.0,10,10,
385,101620,더 앰플리스트 비타샷,더 앰플리스트 비타샷,글로우베리,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
386,94082,로즈 에센스 치어업 미스트,로즈 에센스 치어업 미스트,글로우베리,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
389,60644,에이씨 카밍 세럼 부스터,에이씨카밍 세럼 부스터,글루어,에센스,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,10,10,
390,60645,볼류밍 세럼 부스터,볼류밍 세럼 부스터,글루어,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
391,51395,화이트닝 세럼 부스터,화이트닝 세럼 부스터,글루어,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
392,60647,에이씨카밍 크림 에멀젼,에이씨카밍 크림에멀젼,글루어,로션,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,10,10,
393,60648,에이씨카밍 노세범 토너,에이씨카밍 노세범 토너,글루어,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,10,10,
394,60650,리차징 페이셜 미스트,리차징 페이셜 미스트,글루어,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
396,793,크렘 이드라 보떼,크렘 이드라 보떼,기노,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
403,793,크렘 이드라 보떼,크렘 이드라 보떼,기노,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
425,17386,티트리 시카 엑스트라 카밍 페이셜 토너,비건 티트리 시카 엑스트라 카밍 페이셜 토너,길라에잇,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,6,0.8889,18,16,
427,812,듀얼 슈퍼 파워 래디언스 에센스 부스터 민감성,듀얼 슈퍼 파워 래디언스 에센스 부스터,길라에잇,에센스,naver_beauty_product_info_extended_v1_211217,1.0,6,0.8421,19,16,
429,96713,큐어 플러스 인텐시브 크림,큐어 인텐시브 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7273,11,8,
430,96719,시그니처 큐어 크림,큐어 시그니처 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.5833,8,8,
431,96714,큐어 하이드라 수딩 토너,라센스 로에 큐어 하이드라 수딩 토너,김정문알로에,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,0.6667,15,10,
434,96721,라센스 로에 큐어에센셜 크림,라센스 로에 큐어 에센셜 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,12,12,
435,96722,큐어 배리어 릴리프 크림,라센스 큐어 인텐시브 알로에 배리어 릴리프 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,0.5,20,10,
436,96731,라센스 로에 큐어 인텐시브 이엑스 크림,라센스 로에 큐어 인텐시브 이엑스 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,6,1.0,16,16,
436,96713,라센스 로에 큐어 인텐시브 이엑스 크림,큐어 인텐시브 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.5,16,8,
439,96719,라 센스 로에 큐어 시그니처 크림,큐어 시그니처 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6154,13,8,
441,96719,큐어 시그니처 쓰리엑스 크림,큐어 시그니처 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6667,12,8,
442,96713,라 센스 로에 큐어 인텐시브 알로에 배리어 릴리프 크림,큐어 인텐시브 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.3636,22,8,
443,96734,세레브 퓨어 알로에 크림,세레브 퓨어 알로에 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,10,10,
444,96711,큐어 플러스 에센셜 크림,큐어 에센셜 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7,10,7,
447,96717,큐어 하이드라 수딩 에멀젼,라센스 로에 큐어 하이드라 수딩 에멀젼,김정문알로에,로션,naver_beauty_product_info_extended_v1_211217,1.0,4,0.6875,16,11,
448,96726,큐어 비타 베라 시너지 세럼,라센스 로에 큐어 비타 베라 시너지 세럼,김정문알로에,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,0.6875,16,11,
450,93836,세레브 퓨어 알로에 에센스,세레브 퓨어 알로에 에센스,김정문알로에,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
455,96718,세레브 퓨어 알로에 젤리 크림,세레브 퓨어 알로에 젤리크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,12,12,
455,96734,세레브 퓨어 알로에 젤리 크림,세레브 퓨어 알로에 크림,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,0.8333,12,10,
457,96723,큐어 크림 프라임,라센스 로에 큐어 크림 프라임,김정문알로에,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.5833,12,7,
459,96736,알로에 미스트 세럼,알로에 모이스처라이징 세럼 미스트,김정문알로에,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,0.4667,15,8,
460,96738,알로에 아쿠아 미스트,알로에 수딩 아쿠아 미스트,김정문알로에,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,0.8182,11,9,
461,81011,앱솔루트 프로폴리스 크림,앱솔루트 프로폴리스 크림,맥스클리닉,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,11,11,
462,96732,퓨어 알로에 로션,세레브 퓨어 알로에 로션,김정문알로에,로션,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7,10,7,
466,85465,베리 립 나이트 마스크,베리 립 나이트 마스크,까레넬,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,9,9,
472,98062,비노 퍼펙트 래디언스 세럼,비노 퍼펙트 래디언스 세럼,꼬달리,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
473,98079,그레이프 워터,비노수르스 컬렉션 그레이프 워터,꼬달리,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,0.4286,14,6,
473,98068,그레이프 워터,그레이프 워터,꼬달리,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
475,98066,뷰티 엘릭시르,뷰티 엘릭시르,꼬달리,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
478,98063,비노수르스 써스트 퀀칭 세럼,비노수르스 써스트 퀀칭 세럼,꼬달리,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,12,12,
480,93802,비노퍼펙트 컨센트레이티드 브라이트닝 에센스,비노퍼펙트 컨센트레이티드 브라이트닝 에센스,꼬달리,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,20,20,
482,98082,비노수르스 인텐스 모이스처 레스큐 크림,비노수르스 인텐스 모이스처 레스큐 크림,꼬달리,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,17,17,
484,98113,레스베라트롤 아이 리프팅 밤,레스베라트롤 리프트 아이 리프팅 밤,꼬달리,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,0.8,15,12,
486,98079,그레이프 워터,비노수르스 컬렉션 그레이프 워터,꼬달리,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,0.4286,14,6,
486,98068,그레이프 워터,그레이프 워터,꼬달리,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
488,98114,프리미에 크뤼 더 크림,프리미에 크뤼 더 크림,꼬달리,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,9,9,
491,98062,비노퍼펙트 래디언스 세럼,비노 퍼펙트 래디언스 세럼,꼬달리,에센스,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,11,11,
493,98097,바인액티브 글로우 액티베이팅 스무딩 세럼,글로우 액티베이팅 스무딩 세럼,꼬달리,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,0.7222,18,13,
494,98066,뷰티 엘릭시르 리미티드 에디션,뷰티 엘릭시르,꼬달리,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,0.4615,13,6,
495,856,마린 콜라겐 앰플,마린콜라겐 앰플,꾸데끌라,에센스,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,7,7,
497,47474,헤더 인리치 크림,헤더 인리치 크림,끌라삐엘,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
501,47472,헤더 인리치 토너,헤더 인리치 토너,끌라삐엘,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
504,47473,헤더 인리치 세럼,헤더 인리치 세럼,끌라삐엘,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
505,77829,쵸이스코스메틱 콜라겐 아쿠아 톤업크림,콜라겐 아쿠아 톤업크림,끌라삐엘,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.5882,17,10,
507,47480,올인원 에센스 에프,올인원 에센스 에프,끌라삐엘,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
513,71745,파워 리프팅 크림,하이드라 파워 리프팅 크림,끌레드벨,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6364,11,7,
516,71744,글로우 파워 리프트 브이 쿠션 spf50+,글로우 파워 리프트 브이 쿠션 spf50+ pa++++,끌레드벨,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,6,0.75,24,18,
518,71741,울트라 파워 리프트 브이 쿠션 spf50+,울트라 파워 리프트 브이 쿠션 spf50+ pa+++,끌레드벨,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,6,0.7826,23,18,
519,71742,미라클 파워 리프트 브이 쿠션 spf50+,미라클 파워 리프트 브이 쿠션 spf50+ pa+++,끌레드벨,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,6,0.7826,23,18,
522,71741,울트라 파워 리프트 브이 쿠션 spf50+,울트라 파워 리프트 브이 쿠션 spf50+ pa+++,끌레드벨,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,6,0.7826,23,18,
523,71743,파워 리프팅 세럼,하이드라 파워 리프팅 세럼,끌레드벨,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6364,11,7,
523,71746,파워 리프팅 세럼,파워 리프팅 세럼,끌레드벨,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
530,71746,하이드라 파워 리프팅 세럼,파워 리프팅 세럼,끌레드벨,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6364,11,7,
530,71743,하이드라 파워 리프팅 세럼,하이드라 파워 리프팅 세럼,끌레드벨,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
531,71746,파워 리프팅 세럼,파워 리프팅 세럼,끌레드벨,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
531,71743,파워 리프팅 세럼,하이드라 파워 리프팅 세럼,끌레드벨,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6364,11,7,
535,940,끌레드뽀보떼 꼬렉뙤르 비자쥬 spf25,꼬렉뙤르 비자쥬,끌레드뽀보떼,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,0.3889,18,7,
539,941,끌레드뽀보떼 루쥬 아 레브르,루쥬 아 레브르,끌레드뽀보떼,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.5,12,6,
542,949,끌레드뽀보떼 리파인드 립 루미나이저,리파인드 립 루미나이저,끌레드뽀보떼,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.625,16,10,
543,929,끌레드뽀보떼 스틸로 아이라이너,스틸로 아이라이너,끌레드뽀보떼,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,2,0.5714,14,8,
548,927,끌레드뽀보떼 에센셜 리파이닝 에센스,에센셜 리파이닝 에센스,끌레드뽀보떼,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,0.625,16,10,
556,907,끌레드뽀보떼 립 글로리파이어 홀리데이 에디션,립 글로리파이어,끌레드뽀보떼,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,0.35,20,7,
557,941,끌레드뽀보떼 루쥬 아 레브르 캐시미어,루쥬 아 레브르,끌레드뽀보떼,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.375,16,6,
559,976,아크니스 토너,아크니스 토너,나나스비,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
569,1087,퓨어 래디언트 프로텍션 아쿠아 글로우 쿠션 파운데이션 spf23,퓨어 래디언트 프로텍션 아쿠아 글로우 쿠션 파운데이션 spf23 pa++,나스,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,8,0.875,32,28,
570,1067,에어 매트 립 컬러,에어 매트 립 컬러,나스,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,7,7,
571,1053,벨벳 매트 립펜슬,벨벳 매트 립 펜슬,나스,립메이크업,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,7,7,
572,1057,파워 매트 립 피그먼트,파워매트 립 피그먼트,나스,립메이크업,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,9,9,
573,1051,래디언트 크리미 컨실러,래디언트 크리미 컨실러,나스,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,10,10,
575,1058,아쿠아 글로우 쿠션 파운데이션 spf23,아쿠아 글로우 쿠션 파운데이션 spf23 pa++,나스,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,5,0.8182,22,18,
576,1061,네츄럴 래디언트 롱웨어 파운데이션,네츄럴 래디언트 롱웨어 쿠션 파운데이션 pa+++ spf50,나스,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.5556,27,15,
576,1062,네츄럴 래디언트 롱웨어 파운데이션,네츄럴 래디언트 롱웨어 파운데이션,나스,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,15,15,
577,1061,네츄럴 래디언트 롱웨어 쿠션 파운데이션 spf50,네츄럴 래디언트 롱웨어 쿠션 파운데이션 pa+++ spf50,나스,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,6,0.8148,27,22,
579,1188,에프터글로우 립 밤,에프터글로우 립 밤 클린 컷,나스,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7273,11,8,
579,1063,에프터글로우 립 밤,에프터글로우 립 밤,나스,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
580,1045,소프트 매트 컴플리트 컨실러,소프트 매트 컴플리트 컨실러,나스,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,12,12,
581,1064,쉬어 글로우 파운데이션 건성 중성,쉬어 글로우 파운데이션,나스,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7143,14,10,
582,1055,어데이셔스 립스틱,어데이셔스 립스틱,나스,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,8,8,
