id,brand_name,product_name,selection,division,groups
100449,비오템,[단종] 비타민 선 크렘 쏠레이 [SPF50/PA+++],선케어,선크림,노세범선크림
89533,비오템,[단종] UV 수프림 에버 브라이트 프로텍티브 실키 플루이드 [SPF50+/PA+++],선케어,선크림,마일드선크림
63194,숨37˚,[단종] 선 어웨이 쿨링 워터리 선블럭 [SPF50+/PA++],선케어,선크림,마일드선크림
63196,숨37˚,[단종] 선 어웨이 에센셜 선블럭 [SPF42/PA++],선케어,선크림,마일드선크림
63198,숨37˚,[단종] 선 어웨이 멀티 이펙트 선블럭 [SPF50+/PA+++],선케어,선베이스,
63200,숨37˚,[단종] 선 어웨이 베이크드 에센스 선 [SPF50+/PA+++],선케어,선쿠션,마일드선쿠션
63213,숨37˚,[단종] 선 어웨이 베이크드 에센스 BB선 [SPF50+/PA+++],선케어,선쿠션,톤업선쿠션
36561,하와이안 트로픽,다크 태닝 블렌딩 오일,선케어,태닝,태닝오일
61706,입큰,[단종] 트로피컬 아로마 다크 태닝 오일 [SPF7],선케어,태닝,태닝오일
96539,일리윤,[단종] 프레쉬 모이스춰 선 미스트 [SPF35/PA++],선케어,선스프레이,
66941,헤라,[단종] 선 메이트 바디 스프레이 [SPF50+/PA+++],선케어,선스프레이,
18298,엔프라니,[단종] 올댓 선 쿨링 선 미스트 [SPF50+/PA+++],선케어,선스프레이,
100450,비오템,[단종] 비타민 썬 밀키 미스트 [SPF50/PA+++],선케어,선스프레이,
36272,바나나보트,[단종] 스포츠 쿨존 클리어 선 스프레이 [SPF50+],선케어,선스프레이,
69263,데메테르,[단종] 돈 하이드 썬에센스 [SPF37/PA++],선케어,선에센스/세럼,
67685,세타필,[단종] 데이롱 로션 포 바디 앤 페이스 [SPF50+/PA++++],선케어,선크림,마일드선크림
86180,더바디샵,[단종] 비타민 C 데일리 모이스처라이저 [SPF30],선케어,선크림,마일드선크림
52228,더바디샵,[단종] 모이스처 화이트 시소 유브이 프로텍터 [SPF30/PA+++],선케어,선크림,마일드선크림
86168,더바디샵,[단종] 알로에 수딩 젤,선케어,에프터선,수딩젤
72245,페리페라,[단종] 아이스 젤리 선 [SPF30/PA++],선케어,선젤,
72215,페리페라,[단종] 오일 캡쳐 선 [SPF50/PA+++],선케어,선크림,노세범선크림
32602,클라랑스,[단종] UV 플러스 HP 데이 스크린 [SPF40/PA+++],선케어,선크림,마일드선크림
82327,라네즈,[단종] 볼륨 선바디 스프레이 [SPF50+/PA+++],선케어,선스프레이,
82279,라네즈,[단종] 선블럭 센서티브 [SPF30/PA++],선케어,선크림,마일드선크림
82285,라네즈,[단종] 선블럭 아쿠아+ [SPF35/PA++],선케어,선크림,마일드선크림
82333,라네즈,[단종] UV 멀티 선무스 [SPF50+/PA+++],선케어,선크림,톤업선크림
49769,라로슈포제,[단종] 안뗄리오스 XL 멜트인 크림 [SPF50+],선케어,선크림,마일드선크림
49768,라로슈포제,[단종] 안뗄리오스 XL 드라이 터치 젤-크림,선케어,선젤,
49753,라로슈포제,[단종] 유비데아 XL 멜트인 틴티드 크림 [SPF50/PA+++],선케어,선크림,톤업선크림
49676,라로슈포제,유비데아 XL 멜트인 크림 [SPF50/PA++++],선케어,선크림,마일드선크림
105156,한율,[단종] 흰감국 미백 선크림 [SPF50+/PA+++],선케어,선크림,톤업선크림
93483,이자녹스,[단종] X2D2 패밀리 선 쿠션 [SPF50+/PA+++],선케어,선쿠션,마일드선쿠션
93503,이자녹스,[단종] X2D2 선밤 [SPF50+/PA+++],선케어,선베이스,
93496,이자녹스,[단종] X2D2 유브이 프로텍트 선 스프레이 [SPF50+/PA+++],선케어,선스프레이,
52519,이자녹스,[단종] X2D2 화이트닝 시크릿 파우더리 선 쉐이크 [SPF50+/PA+++],선케어,선크림,노세범선크림
64396,이자녹스,[단종] X2D2 에센스 파우더 선 [SPF50+/PA+++],선케어,선쿠션,마일드선쿠션
93475,이자녹스,[단종] X2D2 링클 선크림 [SPF47/PA+++],선케어,선크림,마일드선크림
93458,이자녹스,[단종] 365 선 크림 [SPF45/PA+++],선케어,선베이스,
93468,이자녹스,[단종] 테르비나 리페어 베이스 선 [SPF46/PA++],선케어,선베이스,
64202,이자녹스,[단종] 스마트 브이 모션 선 파우더 [SPF50+/PA+++],선케어,선쿠션,마일드선쿠션
103665,더샘,[단종] 에코 어스 파워 퍼펙션 선 블록 [SPF50+/PA+++],선케어,선크림,마일드선크림
103695,더샘,[단종] 에코 어스 파워 노 세범 선 크림 [SPF50+/PA+++],선케어,선크림,노세범선크림
103780,더샘,[단종] 에코 어스 파워 페이스&바디 선 크림 [SPF50+/PA+++],선케어,선크림,마일드선크림
103914,더샘,[단종] 에코 어스 파워 데일리 선 미스트 [SPF30/PA++],선케어,선스프레이,
103819,더샘,[단종] 에코 어스 카렌듈라 선 스프레이 [SPF50+/PA+++],선케어,선스프레이,
103884,더샘,[단종] 에코 어스 카렌듈라 페이스 앤 바디 선 크림 [SPF50+/PA+++],선케어,선크림,마일드선크림
103867,더샘,[단종] 에코 어스 카렌듈라 아웃도어 파워 선 [SPF50+/PA+++],선케어,선크림,마일드선크림
94403,더샘,[단종] 에코 어스 카렌듈라 쿨링 선 에센스 [SPF30/PA++],선케어,선에센스/세럼,
103736,더샘,[단종] 씨앤소 에이씨 컨트롤 마일드 선 [SPF35/PA++],선케어,선크림,마일드선크림
104015,더샘,[단종] 닥터 뷰티 셀 리뉴 선 크림 [SPF50+/PA+++],선케어,선크림,마일드선크림
103756,더샘,[단종] 제주 생생 알로에 수딩 젤 99%,선케어,에프터선,수딩젤
102889,더샘,제주 생생 알로에 수딩 젤 95%,선케어,에프터선,수딩젤
49524,더마리프트,[단종] 마일덤 선밀크 [SPF50+/PH+++],선케어,선크림,마일드선크림
1921,니오베,[단종] 클린시아 마일드 모션 선스크린 [SPF40/PA+++],선케어,선크림,마일드선크림
1927,니오베,[단종] 인텐시브 프리미엄 멀티 이펙트 선블록 [SPF50+/PA+++],선케어,선베이스,
1920,니오베,[단종] 아세로라 유브이 리액션 선크림 [SPF42/PA++],선케어,선크림,마일드선크림
1924,니오베,[단종] 인텐시브 프리미엄 멀티파워 프로텍티브 선밀크 [SPF50+/PA+++],선케어,선크림,마일드선크림
78173,뉴트로지나,[단종] 울트라 쉬어 웻스킨 선스크린 바디 미스트 [SPF50+/PA+++],선케어,선스프레이,
78175,뉴트로지나,[단종] 울트라 쉬어 드라이터치 선스크린 [SPF50+/PA+++],선케어,선크림,마일드선크림
78158,뉴트로지나,[단종] 울트라 쉬어 컴플리트 유브이 모이스처 [SPF50+/PA+++],선케어,선크림,마일드선크림
78174,뉴트로지나,[단종] 울트라 쉬어 스포츠 선스크린 로션 [SPF50+/PA+++],선케어,선크림,워터프루프선크림
78164,뉴트로지나,[단종] 울트라 쉬어 컴플리트 유브이 워터라이트 로션 [SPF50+/PA+++],선케어,선크림,톤업선크림
65443,Dr.G,메디 UV 울트라 선 [SPF50+/PA+++],선케어,선크림,마일드선크림
65578,Dr.G,[단종] 브라이트닝 업 선 [SPF42/PA+++],선케어,선크림,톤업선크림
65614,Dr.G,[단종] 에이 클리어 오일 컨트롤 선 [SPF50+/PA+++],선케어,선크림,노세범선크림
65603,Dr.G,[단종] 에이 클리어 센시 아크 선 [SPF43/PA+++],선케어,선크림,마일드선크림
76030,지베르니,[단종] 파워 라스팅 선블록 [SPF50+/PA+++],선케어,선크림,워터프루프선크림
23738,식물나라,[단종] 더 가벼운 선 젤 [SPF30/PA++],선케어,선젤,
23724,식물나라,[단종] 더 시원한 선 스프레이 [SPF50+/PA+++],선케어,선스프레이,
23829,식물나라,[단종] 더 투명한 선 스프레이 [SPF50+/PA+++],선케어,선스프레이,
23782,식물나라,[단종] 알로에 베라 수딩젤,선케어,애프터선,수딩젤
23798,식물나라,[단종] 이지 선스틱 [SPF50+/PA++],선케어,선스틱,
23822,식물나라,[단종] 하이드로 선미스트 [SPF30/PA++],선케어,선스프레이,
23771,식물나라,[단종] 데일리 마일드 선블럭 [SPF35/PA+++],선케어,선크림,마일드선크림
23755,식물나라,[단종] 퍼펙트 아쿠아 선블럭 [SPF50+/PA+++],선케어,선크림,마일드선크림
95353,필로소피,[단종] 테이크 쉘터 선스크린 UVA/UVB [SPF50/PA+++],선케어,선크림,마일드선크림
8995,멜비타,[단종] 넥타 브라이트 UV 쉴드 선스크린 [SPF15],선케어,선크림,마일드선크림
75145,해피바스,[단종] 쿨링 선 스프레이 [SPF50+/PA+++],선케어,선스프레이,
75128,해피바스,[단종] 쿨링 선 미스트 [SPF50+/PA+++],선케어,선스프레이,
75127,해피바스,[단종] 쿨링 선 무스 [SPF40/PA++],선케어,선스프레이,
75123,해피바스,[단종] 아쿠아 선 스프레이 [SPF30/PA++],선케어,선스프레이,
75110,해피바스,[단종] 아쿠아 선 미스트 [SPF30/PA++],선케어,선스프레이,
75069,해피바스,[단종] 아쿠아 선크림 [SPF35/PA++],선케어,선크림,마일드선크림
74885,해피바스,퍼펙트 선크림 [SPF50+/PA+++],선케어,선크림,워터프루프선크림
75100,해피바스,[단종] 퍼펙트 선스틱 [SPF50+/PA+++],선케어,선스틱,
75133,해피바스,[단종] 페이스 UV 멀티 선 [SPF50+/PA+++],선케어,선크림,마일드선크림
77625,수려한,[단종] 효 발효 선크림 [SPF50+/PA+++],선케어,선크림,마일드선크림
64236,수려한,[단종] 비책 자단 미백 선파우더 [SPF50+/PA+++],선케어,선쿠션,톤업선쿠션
95679,아리따움,[단종] 알로에 수딩젤,선케어,에프터선,수딩젤
95839,아리따움,[단종] 파라솔 톤업 선 블록 [SPF35/PA+++],선케어,선크림,톤업선크림
71120,클리오,[단종] 선빌리버블 올 킬 선 스프레이 [SPF50+/PA+++],선케어,선스프레이,
52394,클리오,[단종] 화이트 커버 선 팩트 [SPF50+/PA+++],선케어,선쿠션,마일드선쿠션
70970,클리오,[단종] 킬 프로텍션 퍼펙트 선크림 [SPF50+/PA+++],선케어,선베이스,
77638,수려한,[단종] 비책 자단 선미스트 [SPF33/PA++],선케어,선스프레이,
77632,수려한,[단종] 예하 선크림 [SPF50+/PA+++],선케어,선크림,마일드선크림
77622,수려한,[단종] 백삼 미백 안색선크림 [SPF50+/PA+++],선케어,선크림,톤업선크림
61889,드끌레오,[단종] 데일리 디펜스 플루이드 쉴드 [SPF30],선케어,선크림,마일드선크림
31185,존마스터스오가닉,[단종] 내추럴 미네랄 선스크린 [SPF30],선케어,선크림,마일드선크림
50577,스킨푸드,[단종] 알로에 수딩 젤 크림,선케어,에프터선,수딩젤
2086,다비,[단종] 프로텍터 젤 프레시 [SPF30/PA++],선케어,선젤,
61124,설화수,[단종] 청윤 수딩 팩,선케어,에프터선,수딩젤
108030,에스트라,[단종] 리제덤RX 듀얼 선크림 [SPF50+/PA+++],선케어,선크림,톤업선크림
92653,아이젠버그,[단종] 안티에이징 페이셜 선케어 [SPF15/PA+++],선케어,선크림,마일드선크림
99969,엘리자베스아덴,에잇아워 크림 썬 디펜스 스틱 [SPF50/PA+++],선케어,선스틱,
94450,쏘내추럴,[단종] 라이트 에센스 데일리 선 스크린 [SPF47/PA++],선케어,선크림,노세범선크림
6646,랑,[단종] 퍼펙트 에센셜 선크림 [SPF50+/PA+++],선케어,선크림,톤업선크림
6644,랑,[단종] 마일드 에센셜 선크림 [SPF50+/PA+++],선케어,선크림,마일드선크림
70436,스킨앤랩,[단종] 프레씨 선 프로텍터 [SPF50+/PA+++],선케어,선크림,마일드선크림
27016,랑,[단종] 마일드 에센셜 선크림 [SPF35/PA++],선케어,선크림,마일드선크림
6643,랑,[단종] 퍼펙트 에센셜 선미스트 [SPF50+/PA+++],선케어,선스프레이,
96527,일리윤,[단종] 프레쉬 모이스춰 선크림 [SPF50+/PA+++],선케어,선크림,마일드선크림
10625,벨라,[단종] 블라인드 선스틱 프로텍터 [SPF50+/PA+++],선케어,선스틱,
64723,바닐라코,[단종] 핏 앤 부스트 선 베이스 [SPF50+/PA+++],선케어,선베이스,
61154,설화수,[단종] 자정 미백UV팩트 [SPF50+/PA+++],선케어,선쿠션,톤업선쿠션
19104,슈에무라,포어레이저 CC UV 언더베이스 무스 [SPF35/PA+++],선케어,선베이스,
102673,랑콤,[단종] 압솔뤼 베타엑스 유브이 안티 에이지다크닝 프로텍션 [SPF50+/PA+++],선케어,선크림,마일드선크림
264,겔랑,[단종] 블랑 드 펄 UV 쉴드 [SPF50/PA+++],선케어,선크림,마일드선크림
272,겔랑,[단종] 블랑 드 펄 UV 프로텍트 스프레이 페이스 앤 바디 [SPF40/PA+++],선케어,선스프레이,
4727,데코르테,[단종] 화이트 사이언스 프리미엄 화이트 프로텍션 W [SPF34/PA++],선케어,선베이스,
64996,바닐라코,[단종] 헬로 써니 선 미스트 [SPF30/PA++],선케어,선스프레이,
64734,바닐라코,[단종] 헬로 써니 선 모이스처라이저 [SPF35/PA++],선케어,선크림,마일드선크림
64818,바닐라코,[단종] 헬로 써니 선 밀크 [SPF50+/PA+++],선케어,선크림,마일드선크림
64863,바닐라코,[단종] 헬로 써니 선 스크린 스틱 [SPF50+/PA+++],선케어,선스틱,
64866,바닐라코,[단종] 헬로 써니 선 스프레이 [SPF50+/PA+++],선케어,선스프레이,
52188,비쉬,[단종] 유브이 프로시큐어 화이트 [SPF40/PA+++],선케어,선크림,마일드선크림
71395,비쉬,[단종] 유브이 프로시큐어 포셀린 [SPF50/PA+++],선케어,선베이스,
89992,비쉬,[단종] 까삐딸 쏠레이 벨베티 페이스 선크림 [SPF50+],선케어,선크림,마일드선크림
5749,라 메르,UV 프로텍팅 플루이드 [SPF50/PA+++],선케어,선크림,마일드선크림
109023,프레쉬,[단종] 피어니 브라이트닝 UV 쉴드 [SPF50/PA++],선케어,선크림,톤업선크림
59524,아이소이,불가리안 로즈 선베이스 [SPF23/PA++],선케어,선베이스,
9198,몰튼 브라운,[단종] 카란자 트리 선쉴드 [SPF30],선케어,선크림,마일드선크림
77805,CNP,[단종] 선블록 로션 [SPF35/PA++],선케어,선크림,마일드선크림
77666,CNP,센서티브 마일드 선블록 [SPF35/PA++],선케어,선크림,마일드선크림
77763,CNP,[단종] 닥터레이 리얼퍼펙트 선블록 [SPF50+/PA+++],선케어,선크림,마일드선크림
77765,CNP,[단종] 오메가 퍼펙션 선블록 [SPF50+/PA+++],선케어,선크림,워터프루프선크림
77820,CNP,[단종] UV 퍼펙트 [SPF42/PA++],선케어,선쿠션,마일드선쿠션
6521,라프레리,[단종] 울트라 프로텍션 스틱 아이 립 노우즈 [SPF40],선케어,선스틱,
54349,더 히스토리 오브 후,[단종] 진해윤 선링클 [SPF46/PA+++],선케어,선크림,마일드선크림
54347,더 히스토리 오브 후,[단종] 진해윤 선 파우더 [SPF50+/PA+++],선케어,선쿠션,마일드선쿠션
54352,더 히스토리 오브 후,[단종] 올인원 쿠션 선밤 [SPF50+/PA+++],선케어,선쿠션,마일드선쿠션
54346,더 히스토리 오브 후,[단종] 공진향 설 미백 에센스 선 [SPF46/PA++],선케어,선에센스/세럼,
54318,더 히스토리 오브 후,에센셜 선 베이스 [SPF45/PA++],선케어,선베이스,
61888,드끌레오,[단종] 아로마 선 크렘 [SPF30],선케어,선크림,마일드선크림
31386,쥴리크,[단종] 너쳐링 마스크,선케어,애프터선,수딩젤
4839,동인비,[단종] 모이스처 선크림 [SPF35/PA++],선케어,선크림,마일드선크림
21795,프로스틴,[단종] 쿨링 선케어 [SPF45/PA++],선케어,선스프레이,
8162,마르게리따겔,[단종] 데일리 선 프로텍션 [SPF30/PA++],선케어,선크림,마일드선크림
55626,로벡틴,[단종] 앤티 이리턴트 UV 디펜스 틴티드 선크림 [SPF50+/PA+++],선케어,선크림,톤업선크림
70563,폴라초이스,[단종] 스킨 발란싱 울트라 쉬어 데일리 디펜스 [SPF30],선케어,선크림,마일드선크림
32103,케이트서머빌,[단종] 데일리 디플렉터 워터라이트 선스크린 [SPF50+/PA+++],선케어,선크림,마일드선크림
61671,입큰,[단종] 생 프레쉬 알로에 베라젤,선케어,에프터선,수딩젤
61670,입큰,[단종] 피지잡는 선 젤 [SPF50+/PA+++],선케어,선젤,
61697,입큰,[단종] 아이스 애플 선 샷 [SPF50+/PA+++],선케어,선스프레이,
61678,입큰,[단종] 포어 애플 쿨링 선 스프레이 [SPF50+/PA+++],선케어,선스프레이,
61696,입큰,[단종] 글램 바디 펄리 선 스프레이 [SPF50+/PA+++],선케어,선스프레이,
61651,입큰,퍼퓸 파우더 선 팩트 큐브 [SPF50+/PA+++],선케어,선쿠션,마일드선쿠션
51189,입큰,퍼퓸 파우더 선 팩트 12.5 화이트 [SPF50+/PA+++],선케어,선쿠션,마일드선쿠션
58750,라끄베르,[단종] 미스 써머비치 아웃도어 태닝오일 [SPF15],선케어,태닝,태닝오일
58725,라끄베르,[단종] 울트라 디펜스 선블럭 [SPF50+/PA+++],선케어,선크림,마일드선크림
58737,라끄베르,[단종] 아쿠아 쿨링 선 스프레이 [SPF50+/PA+++],선케어,선스프레이,
58749,라끄베르,[단종] 선스프레이 포유 샤이니 펄 [SPF50+/PA+++],선케어,선스프레이,
