id_1,id_0,title_1,title_0,brand_name,category_1,category_0,similarity,dependency,max_length,min_length,dependency_ratio,dependency_count,jaro_winker,levenshtein_distance,levenshtein_similarity
3273,3636,파스텔 쿠션 블러셔,러블리 믹스 파스텔 쿠션 블러셔,더페이스샵,컨투어링,컨투어링,0.7885,1,13,8,1.0,3,,,
3277,3565,잉크젤 펜슬라이너 최신제조일 당일발송 정품판매샵,잉크젤 펜슬라이너,더페이스샵,아이라이너,아이라이너,0.7879,1,22,8,1.0,2,,,
3280,3636,파스텔 쿠션 블러셔,러블리 믹스 파스텔 쿠션 블러셔,더페이스샵,컨투어링,컨투어링,0.7885,1,13,8,1.0,3,,,
3285,3636,파스텔 쿠션 블러셔,러블리 믹스 파스텔 쿠션 블러셔,더페이스샵,컨투어링,컨투어링,0.7885,1,13,8,1.0,3,,,
3288,3636,파스텔 쿠션 블러셔,러블리 믹스 파스텔 쿠션 블러셔,더페이스샵,컨투어링,컨투어링,0.7885,1,13,8,1.0,3,,,
3289,3628,디자이닝 아이브로우 펜슬,디자이닝 아이브로우,더페이스샵,아이브로,아이브로,0.9394,1,11,9,1.0,2,,,
3292,4396,특가 프레시안 빅 마스카라 최신제조일 당일발송,프레시안빅마스카라,더페이스샵,마스카라,마스카라,0.8167,1,20,9,1.0,1,,,
3295,3628,디자이닝 아이브로우 리필 교체품,디자이닝 아이브로우,더페이스샵,아이브로,아이브로,0.881,1,14,9,1.0,2,,,
3297,3304,크리미 터치 립 라이너,크리미 터치 립라이너,더페이스샵,립메이크업,립메이크업,1,1,9,9,1,4,,,
3299,3304,크리미 터치 립라이너 카치 레드,크리미 터치 립라이너,더페이스샵,립메이크업,립메이크업,0.8974,1,13,9,1.0,3,,,
3301,3636,파스텔 쿠션 블러셔,러블리 믹스 파스텔 쿠션 블러셔,더페이스샵,컨투어링,컨투어링,0.7885,1,13,8,1.0,3,,,
3302,3636,파스텔 쿠션 블러셔,러블리 믹스 파스텔 쿠션 블러셔,더페이스샵,컨투어링,컨투어링,0.7885,1,13,8,1.0,3,,,
3304,3636,파스텔 쿠션 블러셔,러블리 믹스 파스텔 쿠션 블러셔,더페이스샵,컨투어링,컨투어링,0.7885,1,13,8,1.0,3,,,
3310,3628,디자이닝 아이브로우 리필,디자이닝 아이브로우,더페이스샵,아이브로,아이브로,0.9394,1,11,9,1.0,2,,,
3311,3628,디자이닝 아이브로우 리필 본품 택 최신제조일 당일발송 정품판매샵,디자이닝 아이브로우,더페이스샵,아이브로,아이브로,0.7738,1,28,9,1.0,2,,,
3312,3304,크리미 터치 립라이너 카치 레드,크리미 터치 립라이너,더페이스샵,립메이크업,립메이크업,0.8974,1,13,9,1.0,3,,,
3313,3304,크리미 터치 립라이너 카치 레드,크리미 터치 립라이너,더페이스샵,립메이크업,립메이크업,0.8974,1,13,9,1.0,3,,,
3316,3628,디자이닝 아이브로우 리필 본품 최신제조일 당일발송 정품판매샵,디자이닝 아이브로우,더페이스샵,아이브로,아이브로,0.7778,1,27,9,1.0,2,,,
3318,3356,마블빔 블러쉬 앤 하이라이터 택 무료배송 당일발송 정품판매샵,마블빔 블러쉬 하이라이터,더페이스샵,컨투어링,컨투어링,0.8077,0,26,11,1.0,3,,,
3319,3628,디자이닝 아이브로우 오토 본품 리필,디자이닝 아이브로우,더페이스샵,아이브로,아이브로,0.8667,1,15,9,1.0,2,,,
3321,3628,디자이닝 아이브로우 그레이 브라운,디자이닝 아이브로우,더페이스샵,아이브로,아이브로,0.8667,1,15,9,1.0,2,,,
3322,3712,컬러링 스틱섀도우,컬러링 스틱섀도우,더페이스샵,아이섀도,아이섀도,1,1,8,8,1,2,,,
3324,3674,모노큐브 아이섀도우 글리터,모노큐브 아이섀도우 글리터,더페이스샵,아이섀도,아이섀도,1,1,12,12,1,3,,,
3325,3627,모노큐브 아이섀도우 매트 진저 릴리,모노큐브 아이섀도우 매트,더페이스샵,아이섀도,아이섀도,0.9111,1,15,11,1.0,3,,,
3330,3420,루즈 트루 매트,루즈 트루 매트,더페이스샵,립메이크업,립메이크업,1,1,6,6,1,3,,,
3334,3628,디자이닝 아이브로우 펜슬 미샤,디자이닝 아이브로우,더페이스샵,아이브로,아이브로,0.8974,1,13,9,1.0,2,,,
3339,3395,내추럴 선 에코 파워 롱래스팅 선크림 spf50+ pa+++,파워 롱래스팅 선 크림 spf50+ pa+++,더페이스샵,선케어,선케어,0.8731,1,26,20,1.0,6,,,
3341,3395,내추럴 선 에코 파워 롱래스팅 선크림 spf50+ pa+++,파워 롱래스팅 선 크림 spf50+ pa+++,더페이스샵,선케어,선케어,0.8731,1,26,20,1.0,6,,,
3342,3395,파워 롱래스팅 선 크림,파워 롱래스팅 선 크림 spf50+ pa+++,더페이스샵,선케어,선케어,0.8167,1,20,9,1.0,4,,,
3344,3350,파워 롱래스팅 그린 톤업 선,파워 롱래스팅 그린 톤업 선 spf50+ pa++++,더페이스샵,선케어,선케어,0.8261,1,23,11,1.0,5,,,
3345,3375,파워 롱래스팅 핑크 톤업선,파워 롱래스팅 핑크 톤업 선 spf50+ pa++++,더페이스샵,선케어,선케어,0.8261,1,23,11,1.0,4,,,
3348,3438,내추럴 선 에코 선크림,내추럴 선 에코 슈퍼 아쿠아 선크림 spf50+ pa+++,더페이스샵,선케어,선케어,0.7867,0,25,9,1.0,4,,,
3349,3350,파워 롱래스팅 그린 톤업 선,파워 롱래스팅 그린 톤업 선 spf50+ pa++++,더페이스샵,선케어,선케어,0.8261,1,23,11,1.0,5,,,
3350,3375,파워 롱래스팅 핑크 톤업선,파워 롱래스팅 핑크 톤업 선 spf50+ pa++++,더페이스샵,선케어,선케어,0.8261,1,23,11,1.0,4,,,
3352,3343,파워 롱래스팅 선스틱 spf50+ pa++++,파워 롱래스팅 선스틱 spf50+ pa++++,더페이스샵,선케어,선케어,1,1,21,21,1,5,,,
3353,3309,내추럴 선 에코 슈퍼 액티브 선크림,내추럴 선 에코 슈퍼 액티브 선크림 spf50+ pa++++,더페이스샵,선케어,선케어,0.8462,1,26,14,1.0,6,,,
3354,3309,내추럴선 에코 슈퍼액티브 선크림,내추럴 선 에코 슈퍼 액티브 선크림 spf50+ pa++++,더페이스샵,선케어,선케어,0.8462,1,26,14,1.0,4,,,
3355,3438,내추럴 선 에코 슈퍼 아쿠아 선크림,내추럴 선 에코 슈퍼 아쿠아 선크림 spf50+ pa+++,더페이스샵,선케어,선케어,0.8533,1,25,14,1.0,6,,,
3356,3542,내추럴 선 에코 피지잡는 파우더,내추럴 선 에코 피지잡는 파우더 spf30 pa++,더페이스샵,선케어,선케어,0.8636,1,22,13,1.0,5,,,
3357,3343,파워 롱래스팅 선스틱 spf50+ pa++++,파워 롱래스팅 선스틱 spf50+ pa++++,더페이스샵,선케어,선케어,1,1,21,21,1,5,,,
3364,3371,더테라피 수분 포뮬러 에멀젼,더테라피 수분 포뮬러 에멀젼,더페이스샵,로션,로션,1,1,12,12,1,4,,,
3365,3448,치아씨드 수분 토너 로션 크림,치아씨드 수분 토너,더페이스샵,스킨/토너,스킨/토너,0.8889,1,12,8,1.0,3,,,
3366,3450,석류 엔 콜라겐 볼륨탄력 에멀젼,석류 엔 콜라겐 볼륨탄력 에멀젼,더페이스샵,로션,로션,1,1,13,13,1,5,,,
3367,3406,석류 엔 콜라겐 볼륨탄력 아이크림,석류 엔 콜라겐 볼륨탄력 아이크림,더페이스샵,크림,크림,1,1,14,14,1,5,,,
3369,3448,치아씨드 수분 토너 스킨 로션 크림 기획전,치아씨드 수분 토너,더페이스샵,스킨/토너,스킨/토너,0.8235,1,17,8,1.0,3,,,
3371,3342,더테라피 에센셜 포뮬러 에멀젼,더테라피 에센셜 포뮬러 에멀젼,더페이스샵,로션,로션,1,1,13,13,1,4,,,
3372,3305,더테라피 수분드롭 세럼,더테라피 수분드롭 항노화 세럼,더페이스샵,에센스,에센스,0.9231,0,13,10,1.0,3,,,
3374,3560,알로에 후레쉬 수딩 미스트,알로에 후레쉬 수딩미스트,더페이스샵,스킨/토너,스킨/토너,1,1,11,11,1,4,,,
3376,3906,망고씨드 하트 볼륨 버터 대용량 고보습,망고씨드 볼륨 버터,더페이스샵,크림,크림,0.8333,0,16,8,1.0,3,,,
3381,3607,화이트씨드 리얼 미백 에센스,화이트씨드 리얼 미백 에센스,더페이스샵,에센스,에센스,1,1,12,12,1,4,,,
3382,3450,석류엔 콜라겐 볼륨 탄력 에멀젼,석류 엔 콜라겐 볼륨탄력 에멀젼,더페이스샵,로션,로션,1,1,13,13,1,5,,,
3383,3602,망고씨드 보습 아이크림,망고씨드 보습 아이크림,더페이스샵,크림,크림,1,1,10,10,1,3,,,
3388,3450,석류 엔 콜라겐 볼륨탄력 에멀젼,석류 엔 콜라겐 볼륨탄력 에멀젼,더페이스샵,로션,로션,1,1,13,13,1,5,,,
3389,3325,더테라피 에센셜 토닉 트리트먼트 스킨 토너,더테라피 에센셜토닉 트리트먼트,더페이스샵,스킨/토너,스킨/토너,0.9259,1,18,14,1.0,3,,,
3390,3607,화이트씨드 리얼 미백 에센스,화이트씨드 리얼 미백 에센스,더페이스샵,에센스,에센스,1,1,12,12,1,4,,,
3393,3323,더테라피 로얄메이드 수분블렌딩 크림,더테라피 로얄메이드 수분블렌딩 크림,더페이스샵,크림,크림,1,1,16,16,1,4,,,
3394,3603,치아씨드 수분 미스트 토너,치아씨드 수분 미스트,더페이스샵,스킨/토너,스킨/토너,0.9394,1,11,9,1.0,3,,,
3396,3535,그린 내츄럴 씨드 항산화 크림,그린 내츄럴 씨드 항산화 크림,더페이스샵,크림,크림,1,1,12,12,1,5,,,
3397,3607,화이트씨드 리얼 미백 에센스 최신제조일 당일발송,화이트씨드 리얼 미백 에센스,더페이스샵,에센스,에센스,0.8571,1,21,12,1.0,4,,,
3398,3367,오일광채 수분 미스트 최신제조일 당일발송,오일광채 수분 미스트,더페이스샵,스킨/토너,스킨/토너,0.8333,1,18,9,1.0,3,,,
3400,3448,치아씨드 수분토너 로션 크림 에센스,치아씨드 수분 토너,더페이스샵,스킨/토너,스킨/토너,0.8444,1,15,8,1.0,3,,,
