id_1,id_0,title_1,title_0,brand_name,category_1,category_0,similarity,dependency,max_length,min_length,dependency_ratio,dependency_count,jaro_winker,levenshtein_distance,levenshtein_similarity
7981,86023,과라나 커피 에너자이징 클렌저 포 맨,과라나 커피 에너자이징 클렌저 포 맨,더바디샵,남성화장품,남성화장품,1,1,15,15,1,6,,,
7982,85708,모링가 핸드 크림,모링가 핸드크림,더바디샵,바디케어,바디케어,1,1,7,7,1,3,,,
7983,85710,모링가 샤워젤,모링가 샤워젤,더바디샵,바디케어,바디케어,1,1,6,6,1,2,,,
7984,85715,핑크 그레이프후룻 바디 미스트,핑크 그레이프 후룻 바디 미스트,더바디샵,바디케어,바디케어,1,1,13,13,1,4,,,
7986,85711,빈야드 피치 샤워 젤,빈야드 피치 샤워 젤,더바디샵,바디케어,바디케어,1,1,8,8,1,4,,,
7987,86082,재패니즈 체리 블라썸 바디 버터,재패니즈 체리 블라썸 바디 버터,더바디샵,바디케어,바디케어,1,1,13,13,1,5,,,
7992,85906,드롭스 오브 유스 포밍 워시,드롭스 오브 유스 포밍 워시,더바디샵,클렌징,클렌징,1,1,11,11,1,5,,,
8002,63789,더뷰티풀팩터 클렌징 파우더,클렌징 파우더,더뷰티풀팩터,클렌징,클렌징,0.4167,1,12,6,1.0,2,,,
8003,97183,더뷰티풀팩터 팩터 크림 클레이 마스크,크림 클레이 마스크,더뷰티풀팩터,마스크/팩,마스크/팩,0.3958,1,16,8,1.0,3,,,
8008,97187,더뷰티풀팩터 밸런싱 마스크,밸런싱 마스크,더뷰티풀팩터,마스크/팩,마스크/팩,0.0,1,12,6,1.0,2,,,
8041,58139,퍼퓸 핸드크림 피치블러썸 no.49,퍼퓸 핸드크림 피치블러썸 no.49,더블유드레스룸,바디케어,바디케어,1,1,16,16,1,4,,,
8066,58144,퍼퓸 핸드크림 시크릿머스크 no.98,퍼퓸 핸드크림 시크릿머스크 no.98,더블유드레스룸,바디케어,바디케어,1,1,17,17,1,4,,,
8072,104238,세범 아웃 톤 업 선 spf50+,세범 아웃 톤 업 선 spf50+ pa+++,더블유랩,선케어,선케어,0.9074,1,18,13,1.0,6,,,
8076,104169,그린 빈 클렌징 오일,그린빈 클렌징오일,더블유랩,클렌징,클렌징,1,1,8,8,1,4,,,
8078,104225,세범 아웃 필 오프 팩 플러스,세범 아웃 필 오프 팩,더블유랩,마스크/팩,마스크/팩,0.9091,1,11,8,1.0,5,,,
8085,104153,퓨어 프리 글로우 쿠션 spf50+,퓨어프리 글로우 쿠션 spf50+ pa++++,더블유랩,베이스메이크업,베이스메이크업,0.9048,1,21,15,1.0,5,,,
8086,104180,카멜리아 클렌징 오일,카멜리아 클렌징오일,더블유랩,클렌징,클렌징,1,1,9,9,1,3,,,
8087,105665,더비건글로우 오리지널 샴푸바,오리지널 샴푸바,더비건글로우,헤어케어,헤어케어,0.0,1,13,7,1.0,2,,,
8088,47581,더비건글로우 퀴노아 백질 샴푸바,퀴노아 백질 샴푸바,더비건글로우,헤어케어,헤어케어,0.8571,1,14,8,1.0,3,,,
8089,105661,더비건글로우 마일드 폼 클렌저,마일드 폼 클렌저,더비건글로우,클렌징,클렌징,0.0,1,13,7,1,3,,,
8098,103454,실크 헤어 리페어 팩,실크 헤어 리페어 팩,더샘,헤어케어,헤어케어,1,1,8,8,1,4,,,
8100,102965,퍼퓸드 핸드 크림 피치 블라썸,퍼퓸드 핸드 크림 피치 블라썸,더샘,바디케어,바디케어,1,1,12,12,1,5,,,
8101,99904,어반 브리즈 빈티지 워터 오드퍼퓸,어반 브리즈 빈티지 워터,더샘,프래그런스,프래그런스,0.9048,1,14,10,1.0,4,,,
8102,73692,에코 소울 에센스 파운데이션 팩트,에코 소울 에센스 파운데이션 팩트,더샘,베이스메이크업,베이스메이크업,1,1,14,14,1,5,,,
8103,94141,에코 에너지 올인원 수딩 에센스,에코 에너지 올인원 수딩 에센스,더샘,남성화장품,남성화장품,1,1,13,13,1,5,,,
8104,103261,가든 플레져 핸드 크림 매그놀리아,가든 플레져 핸드 크림 매그놀리아,더샘,바디케어,바디케어,1,1,14,14,1,5,,,
8106,103537,실크 헤어 스타일 하드 스틱 왁스,실크 헤어 스타일 하드 왁스,더샘,헤어케어,헤어케어,0.9184,0,13,11,1.0,5,,,
8108,103121,터치 온 바디 로션,터치 온 바디 플럼 로션,더샘,바디케어,바디케어,0.9259,0,9,7,1.0,4,,,
8109,103470,미네랄 옴므 블랙 클렌징 폼,미네랄 옴므 블랙 클렌징 폼,더샘,남성화장품,남성화장품,1,1,11,11,1,5,,,
8110,102914,힐링 티 가든 티트리 클렌징 티슈,힐링 티 가든 티트리 클렌징 티슈,더샘,클렌징,클렌징,1,1,13,13,1,6,,,
8111,103315,에코 어스 워터프루프 선 스틱 spf50+,에코 어스 워터프루프 선 스틱 spf50+ pa++++,더샘,선케어,선케어,0.9167,1,24,18,1.0,6,,,
8112,103190,내추럴 블루베리 마스크 시트,내추럴 블루베리 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,12,12,1,4,,,
8113,103124,퓨어 밀크 핸드 크림,퓨어 밀크 핸드 크림,더샘,바디케어,바디케어,1,1,8,8,1,4,,,
8114,103846,에코 어스 파워 퍼펙션 워터프루프 선 블록 spf50+,에코 어스 파워 퍼펙션 워터프루프 선 블록 spf50+ pa+++,더샘,선케어,선케어,0.9405,1,28,23,1.0,8,,,
8115,53169,내추럴 컨디션 클렌징 오일,내추럴 컨디션 클렌징 오일 딥 클린,더샘,클렌징,클렌징,0.9286,1,14,11,1.0,4,,,
8116,103271,내추럴 아르간 마스크 시트,내추럴 아르간 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,11,11,1,4,,,
8117,53298,퍼퓸드 핸드 클린 겔 핑크 피오니,퍼퓸드 핸드 클린 겔 핑크 피오니,더샘,바디케어,바디케어,1,1,13,13,1,6,,,
8118,103247,실크 헤어 리페어 트리트먼트 로션,실크 헤어 리페어 트리트먼트 로션,더샘,헤어케어,헤어케어,1,1,14,14,1,5,,,
8119,103539,터치 온 바디 자몽 워시,터치 온 바디 자몽 워시,더샘,바디케어,바디케어,1,1,9,9,1,5,,,
8122,102904,커버 퍼펙션 아이디얼 컨실러 듀오 spf28,커버 퍼펙션 아이디얼 컨실러 듀오,더샘,베이스메이크업,베이스메이크업,0.9123,1,19,14,1.0,5,,,
8123,103333,내추럴 숯 마스크 시트,내추럴 숯 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,9,9,1,4,,,
8126,103463,퓨어 밀크 바디 로션,퓨어 밀크 바디 로션,더샘,바디케어,바디케어,1,1,8,8,1,4,,,
8127,63589,퍼퓸드 핸드 쉐어버터 소프트 파우더,퍼퓸드 핸드 쉐어버터 소프트 파우더,더샘,바디케어,바디케어,1,1,15,15,1,5,,,
8128,103759,내추럴 올리브 마스크 시트,내추럴 올리브 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,11,11,1,4,,,
8130,93130,샘물 스머지 립 크레용,샘물 스머지 립 크레용,더샘,립메이크업,립메이크업,1,1,9,9,1,4,,,
8131,93761,퍼퓸드 핸드 라이트 에센스 체리 블라썸,퍼퓸드 핸드 라이트 에센스 체리 블라썸,더샘,바디케어,바디케어,1,1,16,16,1,6,,,
8132,99819,힐링 티 가든 클렌징 코튼 패드,힐링 티 가든 클렌징 코튼 패드,더샘,클렌징,클렌징,1,1,12,12,1,6,,,
8133,103071,시티 아르도 메모리 인 피렌체 이탈리아 오드퍼퓸,시티 아르도 메모리 인 피렌체 이탈리아 오 드 퍼퓸,더샘,프래그런스,프래그런스,1,1,20,20,1,7,,,
8134,103155,어반 딜라이트 바디 로션 시트론,어반 딜라이트 바디 로션 시트론,더샘,바디케어,바디케어,1,1,13,13,1,5,,,
8135,103361,퍼퓸드 바디 모이스처라이저 피치블라썸,퍼퓸드 바디 모이스처라이저 피치블라썸,더샘,바디케어,바디케어,1,1,17,17,1,4,,,
8136,93758,퍼퓸드 핸드 에센스,퍼퓸드 핸드 에센스 웜 코튼,더샘,바디케어,바디케어,0.9091,1,11,8,1.0,3,,,
8137,102993,퍼퓸드 핸드 크림 아이리스,퍼퓸드 핸드 크림 아이리스,더샘,바디케어,바디케어,1,1,11,11,1,4,,,
8140,103166,터치 온 바디 플럼 버터,터치 온 바디 플럼 버터,더샘,바디케어,바디케어,1,1,9,9,1,5,,,
8144,94221,클래식 옴므 올인원 에센스,클래식 옴므 올인원 에센스,더샘,남성화장품,남성화장품,1,1,11,11,1,4,,,
8145,103189,터치 온 바디 바닐라 버터,터치 온 바디 바닐라 버터,더샘,바디케어,바디케어,1,1,10,10,1,5,,,
8146,47635,가든 플레져 캐모마일 클렌징 티슈,가든 플레져 캐모마일 클렌징 티슈,더샘,클렌징,클렌징,1,1,14,14,1,5,,,
8147,102887,젬 미라클 블랙 펄 오투 버블 마스크,젬 미라클 블랙 펄 오투 버블 마스크,더샘,마스크/팩,마스크/팩,1,1,14,14,1,7,,,
8150,103598,에코 에너지 마일드 토너,에코 에너지 포맨 마일드 에센셜 토너,더샘,남성화장품,남성화장품,0.8889,0,15,10,1.0,4,,,
8151,103332,시크릿 퓨어 아이 따뜻 마스크,시크릿 퓨어 아이 따뜻 마스크,더샘,마스크/팩,마스크/팩,1,1,12,12,1,5,,,
8152,47626,피토 세븐 오일 클렌징 티슈,피토 세븐 오일 클렌징 티슈,더샘,클렌징,클렌징,1,1,11,11,1,5,,,
8153,99904,어반 브리즈 빈티지 워터 오드 퍼퓸,어반 브리즈 빈티지 워터,더샘,프래그런스,프래그런스,0.9048,1,14,10,1.0,4,,,
8154,73694,바디 앤 소울 스윗 타이 미스트,바디 앤 소울 스윗 타이 미스트,더샘,바디케어,바디케어,1,1,12,12,1,6,,,
8155,102893,피토 세븐 클렌징 오일 크림,피토 세븐 클렌징 오일 크림,더샘,클렌징,클렌징,1,1,11,11,1,5,,,
8156,63865,에코 소울 펜슬 앤 파우더 듀얼 브로우,에코 소울 펜슬 파우더 듀얼 브로우,더샘,아이브로,아이브로,0.9778,0,15,14,1.0,6,,,
8157,102986,어반 에코 하라케케 뿌리보습 수면팩,어반 에코 하라케케 뿌리보습 수면팩,더샘,마스크/팩,마스크/팩,1,1,15,15,1,5,,,
8158,103211,에코 어스 페이스 앤 바디 워터프루프 선 크림 spf50+,에코 어스 페이스 앤 바디 워터프루프 선 크림 spf50+ pa++++,더샘,선케어,선케어,0.9333,1,30,24,1.0,9,,,
8162,103090,디어 마이 풋 벨벳 크림,디어 마이 풋 벨벳 크림,더샘,바디케어,바디케어,1,1,9,9,1,5,,,
8163,93939,퍼퓸드 핸드 에센스 매그놀리아,퍼퓸드 핸드 에센스 매그놀리아,더샘,바디케어,바디케어,1,1,13,13,1,4,,,
8164,103110,내추럴 감자 마스크 시트,내추럴 감자 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,10,10,1,4,,,
8165,93769,퍼퓸드 핸드 라이트 에센스 레몬 민트,퍼퓸드 핸드 라이트 에센스 레몬 민트,더샘,바디케어,바디케어,1,1,15,15,1,6,,,
8166,103079,힐링 티 가든 그린티 클렌징 폼,힐링 티 가든 그린티 클렌징 폼,더샘,클렌징,클렌징,1,1,12,12,1,6,,,
8167,103373,퓨어 내추럴 마스크 시트 달팽이 브라이트닝,퓨어 내추럴 마스크 시트 달팽이,더샘,마스크/팩,마스크/팩,0.9074,1,18,13,1.0,5,,,
8168,102866,서울화장품 내추럴 컨디션 탄산 립 앤 아이 리무버,내추럴 컨디션 탄산 립 앤 아이 리무버,더샘,클렌징,클렌징,0.9167,1,20,15,1.0,7,,,
8169,89465,에코 에너지 마일드 올인원 플루이드,에코 에너지 마일드 올인원 플루이드,더샘,남성화장품,남성화장품,1,1,15,15,1,5,,,
8170,103079,힐링 티 가든 그린티 클렌징 폼,힐링 티 가든 그린티 클렌징 폼,더샘,클렌징,클렌징,1,1,12,12,1,6,,,
8171,102926,러브미 코팅 틴트,러브미 코팅 틴트,더샘,립메이크업,립메이크업,1,1,7,7,1,3,,,
8173,103265,터치 온 바디 로즈 로션,터치 온 바디 로즈 로션,더샘,바디케어,바디케어,1,1,9,9,1,5,,,
8174,73582,에코 소울 키스 버튼 립스,에코 소울 키스 버튼 립스,더샘,립메이크업,립메이크업,1,1,10,10,1,5,,,
8175,3184,힐링 티 가든 그린티 클렌징 티슈,힐링 티 가든 그린티 클렌징 티슈,더샘,클렌징,클렌징,1,1,13,13,1,6,,,
8177,94220,실크 헤어 케어 에센스,실크 헤어 탈모 케어 에센스,더샘,헤어케어,헤어케어,0.9394,0,11,9,1.0,4,,,
8178,55653,셀 리뉴 바이오 마이크로 필 소프트 젤,셀 리뉴 바이오 마이크로 필 소프트 젤,더샘,클렌징,클렌징,1,1,15,15,1,7,,,
8179,103521,실크 헤어 체인지 볼륨 업,실크 헤어 체인지 볼륨 업,더샘,헤어케어,헤어케어,1,1,10,10,1,5,,,
8180,103663,스네일 에센셜 딥 클렌징 폼,스네일 에센셜 딥 클렌징 폼,더샘,클렌징,클렌징,1,1,11,11,1,5,,,
8181,103036,어반 브리즈 디어 그레이스 오드퍼퓸,어반 브리즈 디어 그레이스,더샘,프래그런스,프래그런스,0.9111,1,15,11,1.0,4,,,
8182,103465,실크 헤어 스타일 스프레이,실크 헤어 스타일 스프레이,더샘,헤어케어,헤어케어,1,1,11,11,1,4,,,
8184,102969,퍼퓸드 핸드 크림 라일락,퍼퓸드 핸드 크림 라일락,더샘,바디케어,바디케어,1,1,10,10,1,4,,,
8185,53169,내추럴 컨디션 클렌징 오일 딥 클린,내추럴 컨디션 클렌징 오일 딥 클린,더샘,클렌징,클렌징,1,1,14,14,1,6,,,
8189,103320,내추럴 컨디션 멀티 클렌저,내추럴 컨디션 멀티 클렌저,더샘,클렌징,클렌징,1,1,11,11,1,4,,,
8190,103469,내추럴 컨디션 클렌징 오일 마일드 민감성,내추럴 컨디션 클렌징 오일 마일드,더샘,클렌징,클렌징,0.9412,1,17,14,1.0,5,,,
8191,103394,가든 플레져 핸드 크림,가든 플레져 핸드 크림,더샘,바디케어,바디케어,1,1,9,9,1,4,,,
8192,63575,퍼퓸드 핸드 크림 베이비 파우더,퍼퓸드 핸드 크림 베이비 파우더,더샘,바디케어,바디케어,1,1,13,13,1,5,,,
8193,47621,힐링 티 가든 체리 블라썸 클렌징 워터,힐링 티 가든 체리 블라썸 클렌징 워터,더샘,클렌징,클렌징,1,1,15,15,1,7,,,
8194,89500,미네랄 옴므 블랙 올인원 플루이드,미네랄 옴므 블랙 올인원 플루이드 이엑스,더샘,남성화장품,남성화장품,0.9412,1,17,14,1.0,5,,,
8196,102954,코스맥스 피토 세븐 립 앤 아이 메이크업 리무버,피토 세븐 립 앤 아이 메이크업 리무버,더샘,클렌징,클렌징,0.9298,1,19,15,1.0,7,,,
8197,103513,내추럴 홍삼 마스크 시트,내추럴 홍삼 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,10,10,1,4,,,
8198,73644,바디 앤 소울 러브 하와이 스크럽,바디 앤 소울 러브 하와이 스크럽,더샘,바디케어,바디케어,1,1,13,13,1,6,,,
8199,102916,러브미 섀도우 팔레트,러브미 섀도우 팔레트,더샘,아이섀도,아이섀도,1,1,9,9,1,3,,,
8200,103540,터치 온 바디 워터 민트 워시,터치 온 바디 워터 민트 워시,더샘,바디케어,바디케어,1,1,11,11,1,6,,,
8202,103949,내추럴 골드키위 마스크 시트,내추럴 골드키위 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,12,12,1,4,,,
8203,103853,에코 어스 파워 투명 선 스틱 spf50+,에코 어스 파워 투명 선 스틱 spf50+ pa+++,더샘,선케어,선케어,0.9242,1,22,17,1.0,7,,,
8204,102963,퍼퓸드 핸드 크림 아프리콧,퍼퓸드 핸드 크림 아프리콧,더샘,바디케어,바디케어,1,1,11,11,1,4,,,
8206,103473,미네랄 옴므 블루 토너,미네랄 옴므 블루 토너,더샘,남성화장품,남성화장품,1,1,9,9,1,4,,,
8207,103694,내추럴 컨디션 젤리 클렌져,내추럴 컨디션 젤리 클렌져,더샘,클렌징,클렌징,1,1,11,11,1,4,,,
8208,103663,스네일 에센셜 딥 클렌징 폼,스네일 에센셜 딥 클렌징 폼,더샘,클렌징,클렌징,1,1,11,11,1,5,,,
8209,103816,내추럴 레몬 마스크 시트,내추럴 레몬 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,10,10,1,4,,,
8210,89876,퍼퓸드 핸드 모이스처라이저 프랑지파니,퍼퓸드 핸드 모이스처라이저 프랑지파니,더샘,바디케어,바디케어,1,1,17,17,1,4,,,
8211,47637,르 아로 클렌징 오일,르 아로 클렌징 오일,더샘,클렌징,클렌징,1,1,8,8,1,4,,,
8212,47615,피토 세븐 립 앤 아이 메이크업 리무버 패드,피토 세븐 립 앤 아이 메이크업 리무버 패드,더샘,클렌징,클렌징,1,1,17,17,1,8,,,
8213,103179,실크 헤어 스타일 원미닛 섀도우,실크 헤어 스타일 원미닛 섀도우,더샘,헤어케어,헤어케어,1,1,13,13,1,5,,,
8214,103346,실크 헤어 체인지 컬러 팝,실크 헤어 체인지 컬러 팝,더샘,헤어케어,헤어케어,1,1,10,10,1,5,,,
8216,102961,내추럴 알로에 마스크 시트,내추럴 알로에 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,11,11,1,4,,,
8217,3186,내추럴 컨디션 소르베 클렌져,내추럴 컨디션 소르베 클렌져,더샘,클렌징,클렌징,1,1,12,12,1,4,,,
8218,103068,내추럴 컨디션 클렌징 폼 약산성,내추럴 컨디션 클렌징 폼 약산성,더샘,클렌징,클렌징,1,1,13,13,1,5,,,
8219,73584,바디 앤 소울 스윗 타이 로션,바디 앤 소울 스윗 타이 로션,더샘,바디케어,바디케어,1,1,11,11,1,6,,,
8220,103324,어반 딜라이트 바디 솔트 스크럽 워시,어반 딜라이트 바디 솔트 스크럽 워시,더샘,바디케어,바디케어,1,1,15,15,1,6,,,
8221,103188,내추럴 자몽 마스크 시트,내추럴 자몽 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,10,10,1,4,,,
8222,103475,초코파이 핸드 크림 워터멜론,초코파이 핸드 크림 워터멜론,더샘,바디케어,바디케어,1,1,12,12,1,4,,,
8223,73594,에코 소울 모션 립스,에코 소울 모션 립스,더샘,립메이크업,립메이크업,1,1,8,8,1,4,,,
8224,103663,스네일 에센셜 링클 솔루션 딥 클렌징 폼,스네일 에센셜 딥 클렌징 폼,더샘,클렌징,클렌징,0.8655,0,16,11,1.0,5,,,
8225,3184,힐링 티 가든 그린티 클렌징 티슈,힐링 티 가든 그린티 클렌징 티슈,더샘,클렌징,클렌징,1,1,13,13,1,6,,,
8226,103445,터치 온 바디 코코넛 로션,터치 온 바디 코코넛 로션,더샘,바디케어,바디케어,1,1,10,10,1,5,,,
8229,103220,퍼퓸드 핸드 모이스처라이저 블랙베리,퍼퓸드 핸드 모이스처라이저 블랙 베리,더샘,바디케어,바디케어,1,1,16,16,1,4,,,
8230,103691,컬러 마스터 섀도우 팔레트,컬러 마스터 섀도우 팔레트,더샘,아이섀도,아이섀도,1,1,11,11,1,4,,,
8231,102948,가든 플레져 핸드 크림 멜로우 쟈스민,가든 플레져 핸드 크림 멜로우 쟈스민,더샘,바디케어,바디케어,1,1,15,15,1,6,,,
8232,103673,에코 어스 파워 올 프로텍션 선 크림 spf50+,에코 어스 파워 올 프로텍션 선 크림 spf50+ pa++++,더샘,선케어,선케어,0.9231,1,26,20,1.0,8,,,
8233,103462,퍼퓸드 핸드 모이스처라이저 바닐라,퍼퓸드 핸드 모이스처라이저 바닐라,더샘,바디케어,바디케어,1,1,15,15,1,4,,,
8236,102991,쓰리 엣지 립스틱 벨벳 핏,쓰리 엣지 립스틱 벨벳 핏,더샘,립메이크업,립메이크업,1,1,10,10,1,5,,,
8238,103572,데일리 슈퍼 씨드 마스크 렌틸콩,데일리 슈퍼 씨드 마스크 시트 렌틸콩,더샘,마스크/팩,마스크/팩,0.9556,0,15,13,1.0,5,,,
8239,103078,샘물 섀도우 박스,샘물 섀도우 박스,더샘,아이섀도,아이섀도,1,1,7,7,1,3,,,
8241,53017,퍼퓸드 핸드 클린 겔 오리엔탈 만다린,퍼퓸드 핸드 클린 겔 오리엔탈 만다린,더샘,바디케어,바디케어,1,1,15,15,1,6,,,
8242,103030,내추럴 티트리 마스크 시트,내추럴 티트리 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,11,11,1,4,,,
8243,103149,시티 아르도 드림 인 산토리니 그리스 오드퍼퓸,시티 아르도 드림 인 산토리니 그리스 오 드 퍼퓸,더샘,프래그런스,프래그런스,1,1,19,19,1,7,,,
8244,103784,미네랄 옴므 블랙 토너,미네랄 옴므 블랙 토너,더샘,남성화장품,남성화장품,1,1,9,9,1,4,,,
8245,103215,내추럴 컨디션 클렌징 오일 모이스처,내추럴 컨디션 클렌징 오일 모이스처,더샘,클렌징,클렌징,1,1,15,15,1,5,,,
8247,102933,에코 어스 핑크 선 크림 spf50+,에코 어스 핑크 선 크림 spf50+ pa++++,더샘,선케어,선케어,0.9048,1,21,15,1.0,6,,,
8248,103158,내추럴 컨디션 라이스 클렌징 크림,내추럴 컨디션 라이스 클렌징 크림,더샘,클렌징,클렌징,1,1,14,14,1,5,,,
8249,103037,스튜디오 데일리 마스카라,스튜디오 데일리 마스카라 볼륨 컬링,더샘,마스카라,마스카라,0.9111,1,15,11,1.0,3,,,
8250,103212,내추럴 컨디션 탄산 클렌징 폼,내추럴 컨디션 탄산 클렌징 폼,더샘,클렌징,클렌징,1,1,12,12,1,5,,,
8251,103468,내추럴 컨디션 아보카도 클렌징 크림,내추럴 컨디션 아보카도 클렌징 크림,더샘,클렌징,클렌징,1,1,15,15,1,5,,,
8252,51841,힐링 티 가든 화이트티 클렌징 폼,힐링 티 가든 화이트티 클렌징 폼,더샘,클렌징,클렌징,1,1,13,13,1,6,,,
8255,3187,내추럴 컨디션 클렌징 로션 마일드,내추럴 컨디션 클렌징 로션,더샘,클렌징,클렌징,0.9286,1,14,11,1.0,4,,,
8256,103764,더마 플랜 마일드 카밍 선크림 spf50+,더마 플랜 마일드 카밍 선크림 spf50+ pa++++,더샘,선케어,선케어,0.9167,1,24,18,1.0,6,,,
8257,103860,실크 헤어 샴푸,실크 헤어 탈모 케어 샴푸,더샘,헤어케어,헤어케어,0.8667,0,10,6,1.0,3,,,
8258,103210,샘물 에어리 코튼 파운데이션 spf30,샘물 에어리 코튼 파운데이션 spf30 pa++,더샘,베이스메이크업,베이스메이크업,0.9365,1,21,17,1.0,5,,,
8259,103025,내추럴 오이 마스크 시트,내추럴 오이 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,10,10,1,4,,,
8260,103048,내추럴 컨디션 클렌징 폼 더블 휩,내추럴 컨디션 클렌징 폼 더블 휩,더샘,클렌징,클렌징,1,1,13,13,1,6,,,
8261,53312,클린 에브리데이 세이프 클렌징 폼,클린 에브리데이 세이프 클렌징 폼,더샘,클렌징,클렌징,1,1,14,14,1,5,,,
8262,93711,퍼퓸드 핸드 라이트 에센스 그레이프 프루츠,퍼퓸드 핸드 라이트 에센스 그레이프프루츠,더샘,바디케어,바디케어,1,1,18,18,1,6,,,
8263,103471,내추럴 컨디션 클렌징 폼 모이스처,내추럴 컨디션 클렌징 폼 모이스처,더샘,클렌징,클렌징,1,1,14,14,1,5,,,
8264,103558,수예란 청초 마스크,수예란 청초 마스크,더샘,마스크/팩,마스크/팩,1,1,8,8,1,3,,,
8265,102921,피토 세븐 클렌징 오일,피토 세븐 클렌징 오일,더샘,클렌징,클렌징,1,1,9,9,1,4,,,
8266,103105,실크 헤어 리페어 트리트먼트,실크 헤어 리페어 트리트먼트,더샘,헤어케어,헤어케어,1,1,12,12,1,4,,,
8267,103483,초코파이 핸드 크림 망고,초코파이 핸드 크림 망고,더샘,바디케어,바디케어,1,1,10,10,1,4,,,
8268,103266,터치 온 바디 모링가 로션,터치 온 바디 모링가 로션,더샘,바디케어,바디케어,1,1,10,10,1,5,,,
8270,103527,케어 플러스 바디 필링 스프레이,케어 플러스 바디 필링 스프레이,더샘,바디케어,바디케어,1,1,13,13,1,5,,,
8271,103186,케어 플러스 마누카 허니 바디 크림,케어 플러스 마누카 허니 바디 크림,더샘,바디케어,바디케어,1,1,14,14,1,6,,,
8273,103373,달팽이 퓨어 내추럴 마스크 시트,퓨어 내추럴 마스크 시트 달팽이,더샘,마스크/팩,마스크/팩,0.8462,0,13,13,1.0,5,,,
8275,55843,바이오 솔루션 탄력 콜라겐 마스크 시트,바이오 솔루션 탄력 콜라겐 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,16,16,1,6,,,
8276,103453,미네랄 옴므 블랙 토너 이엑스,미네랄 옴므 블랙 토너 이엑스,더샘,남성화장품,남성화장품,1,1,12,12,1,5,,,
8277,103431,실크 헤어 스타일 워터 스프레이,실크 헤어 스타일 워터 스프레이,더샘,헤어케어,헤어케어,1,1,13,13,1,5,,,
8278,103397,실크 헤어 컬러 크림 새치커버,실크 헤어 컬러 크림 새치커버,더샘,헤어케어,헤어케어,1,1,12,12,1,5,,,
8280,103452,미네랄 옴므 블랙 에멀젼 이엑스,미네랄 옴므 블랙 에멀젼 이엑스,더샘,남성화장품,남성화장품,1,1,13,13,1,5,,,
8281,103109,내추럴 대나무 마스크 시트,내추럴 대나무 마스크 시트,더샘,마스크/팩,마스크/팩,1,1,11,11,1,4,,,
8282,103594,실크 헤어 스타일 픽스 젤,실크 헤어 스타일 픽스 하드 젤,더샘,헤어케어,헤어케어,0.9444,0,12,10,1.0,5,,,
8285,47627,힐링 티 가든 체리 블라썸 클렌징 워터 패드,힐링 티 가든 체리 블라썸 클렌징 워터 패드,더샘,클렌징,클렌징,1,1,17,17,1,8,,,
8287,103375,내추럴 컨디션 클렌징 폼 피지 개선,내추럴 컨디션 클렌징 폼 피지 개선,더샘,클렌징,클렌징,1,1,14,14,1,6,,,
8288,103394,가든 플레져 핸드 크림 린넨 코튼,가든 플레져 핸드 크림,더샘,바디케어,바디케어,0.8974,1,13,9,1.0,4,,,
8289,73583,에코 소울 파워프루프 극슬림 라이너,에코 소울 파워프루프 극슬림 라이너,더샘,아이라이너,아이라이너,1,1,15,15,1,5,,,
8290,47622,피토 세븐 오일 투 폼 클렌저,피토 세븐 오일 투 폼 클렌저,더샘,클렌징,클렌징,1,1,11,11,1,6,,,
8291,3187,내추럴 컨디션 클렌징 로션,내추럴 컨디션 클렌징 로션,더샘,클렌징,클렌징,1,1,11,11,1,4,,,
8292,103484,초코파이 핸드 크림 피치,초코파이 핸드 크림 피치,더샘,바디케어,바디케어,1,1,10,10,1,4,,,
8293,55852,허니바이오틱스 클렌징 오일,허니바이오틱스 클렌징 오일,더샘,클렌징,클렌징,1,1,12,12,1,3,,,
8294,89502,에코 에너지 올인원 선 플루이드 spf50+,에코 에너지 올인원 선 플루이드 spf50+ pa++++,더샘,남성화장품,남성화장품,0.92,1,25,19,1.0,6,,,
8295,47620,플랜 클렌징 버블 패드,더마 플랜 클렌징 버블 패드,더샘,클렌징,클렌징,0.9394,1,11,9,1.0,4,,,
8296,103923,시티 아르도 프리덤 인 시드니 오스트레일리아 오드 퍼퓸,시티 아르도 프리덤 인 시드니,더샘,프래그런스,프래그런스,0.8406,1,23,12,1.0,5,,,
8297,102868,어반 브리즈 베리 야드 오드퍼퓸,어반 브리즈 베리 야드,더샘,프래그런스,프래그런스,0.8974,1,13,9,1.0,4,,,
8298,103145,내추럴 컨디션 클렌징 폼 브라이트닝,내추럴 컨디션 클렌징 폼 브라이트닝,더샘,클렌징,클렌징,1,1,15,15,1,5,,,
