id_1,id_0,title_1,title_0,brand_name,category_1,category_0,similarity,dependency,max_length,min_length,dependency_ratio,dependency_count,jaro_winker,levenshtein_distance,levenshtein_similarity
11005,84545,인텐스케어 골드 케이 스네일 에센스,인텐스케어 스네일 에센스,토니모리,에센스,에센스,0.9111,0,15,11,1.0,3,,,
11006,55807,바이오이엑스 셀펩타이드 에센스,바이오 이엑스 셀 펩타이드 에센스,토니모리,에센스,에센스,1.0,1,14,14,1.0,3,,,
11007,55816,바이오 이엑스 셀 토닝 앰플 세럼,바이오 이엑스 셀토닝 앰플 세럼,토니모리,에센스,에센스,1.0,1,13,13,1.0,6,,,
11008,83864,더 어린 밀싹바이옴 컨센트레이트 세럼,더 어린 밀싹바이옴 컨센트레이트 세럼,토니모리,에센스,에센스,1.0,1,16,16,1.0,5,,,
11011,55869,바이오 이엑스 셀 히알루로닉 볼륨 에멀전,바이오 이엑스 셀 히알루로닉 볼륨 에멀전,토니모리,로션,로션,1.0,1,17,17,1.0,6,,,
11012,83666,원더 버터 영양 크림,원더 버터 영양 크림,토니모리,크림,크림,1.0,1,8,8,1.0,4,,,
11013,83733,얼티밋 블렌드 블랙 프로폴리스 물광 세럼,얼티밋블렌드 블랙 프로폴리스 물광 세럼,토니모리,에센스,에센스,1.0,1,17,17,1.0,6,,,
11014,55798,바이오 이엑스 셀 코어 리프트 골드 이데베논 앰플,바이오 이엑스 셀 코어 리프트 이데베논 앰플,토니모리,에센스,에센스,0.9667,0,20,18,1.0,7,,,
11015,48412,원더 비건 라벨 세라마이드 모찌 토너,원더 비건 라벨 세라마이드 모찌 진정 토너,토니모리,스킨/토너,스킨/토너,0.9608,0,17,15,1.0,6,,,
11017,83664,원더 세라마이드 모찌 수분 크림,원더 세라마이드 모찌 수분 크림,토니모리,크림,크림,1.0,1,13,13,1.0,5,,,
11019,83656,더 블랙티 런던 클래식 세럼,더 블랙티 런던 클래식 세럼,토니모리,에센스,에센스,1.0,1,11,11,1.0,5,,,
11020,83673,더 블랙티 런던 클래식 에멀전,더 블랙티 런던 클래식 에멀전,토니모리,로션,로션,1.0,1,12,12,1.0,5,,,
11021,83685,더 블랙티 런던 클래식 토너,더 블랙티 런던 클래식 토너,토니모리,스킨/토너,스킨/토너,1.0,1,11,11,1.0,5,,,
11022,83812,더 블랙티 런던 클래식 크림,더 블랙티 런던 클래식 크림,토니모리,크림,크림,1.0,1,11,11,1.0,5,,,
11023,83685,더 블랙티 런던 클래식 토너,더 블랙티 런던 클래식 토너,토니모리,스킨/토너,스킨/토너,1.0,1,11,11,1.0,5,,,
11024,83673,더 블랙티 런던 클래식 에멀전,더 블랙티 런던 클래식 에멀전,토니모리,로션,로션,1.0,1,12,12,1.0,5,,,
11025,83656,더 블랙티 런던 클래식 세럼,더 블랙티 런던 클래식 세럼,토니모리,에센스,에센스,1.0,1,11,11,1.0,5,,,
11026,83843,더 블랙티 런던 클래식 아이크림,더 블랙티 런던 클래식 아이크림,토니모리,크림,크림,1.0,1,13,13,1.0,5,,,
11028,83753,그린 비타 글로우 광채 크림,그린 비타 글로우 광채 크림,토니모리,크림,크림,1.0,1,11,11,1.0,5,,,
11029,55692,바이오이엑스 셀 펩타이드 토너,바이오 이엑스 셀 펩타이드 토너,토니모리,스킨/토너,스킨/토너,1.0,1,13,13,1.0,4,,,
11030,55816,바이오 이엑스 셀토닝 앰플 세럼,바이오 이엑스 셀토닝 앰플 세럼,토니모리,에센스,에센스,1.0,1,13,13,1.0,5,,,
11031,55797,바이오 이엑스 셀 히알루로닉 볼륨 크림,바이오 이엑스 셀 히알루로닉 볼륨 크림,토니모리,크림,크림,1.0,1,16,16,1.0,6,,,
11033,68083,립마켓 립 레시피,립마켓 립 레시피,토니모리,립메이크업,립메이크업,1.0,1,7,7,1.0,3,,,
11034,68083,립마켓 립 레시피,립마켓 립 레시피,토니모리,립메이크업,립메이크업,1.0,1,7,7,1.0,3,,,
11035,83751,퍼펙트 아이즈 쇼킹 프루프 마스카라,퍼펙트 아이즈 쇼킹 프루프 마스카라 볼륨앤컬,토니모리,마스카라,마스카라,0.9298,1,19,15,1.0,5,,,
11036,84158,이지터치 리퀴드 아이라이너,이지터치 리퀴드 아이라이너,토니모리,아이라이너,아이라이너,1.0,1,12,12,1.0,3,,,
11037,83714,퍼펙트 타투 아이브로우,타투 아이브로우,토니모리,아이브로,아이브로,0.9,1,10,7,1.0,2,,,
11038,83727,백젤 하이테크 플랫 라이너,백젤 하이테크 플랫 라이너,토니모리,아이라이너,아이라이너,1.0,1,11,11,1.0,4,,,
11039,83714,타투 아이브로우,타투 아이브로우,토니모리,아이브로,아이브로,1.0,1,7,7,1.0,2,,,
11040,75461,크리스탈 싱글 아이섀도우,크리스탈 싱글 아이섀도우 매트,토니모리,아이섀도,아이섀도,0.9487,1,13,11,1.0,3,,,
11041,75459,크리스탈 애교 아이즈,크리스탈 애교 아이즈,토니모리,아이섀도,아이섀도,1.0,1,9,9,1.0,3,,,
11042,84428,이지 터치 오토 립 라이너,이지터치 오토 립라이너,토니모리,립메이크업,립메이크업,1.0,1,10,10,1.0,5,,,
11043,83841,퍼펙트 립스 글로우 케어스틱,퍼펙트립스 글로우 케어스틱 무색,토니모리,립메이크업,립메이크업,0.9524,1,14,12,1.0,4,,,
11044,83643,더 촉촉 그린티 노워시 클렌징 워터,더 촉촉 그린티 노워시 클렌징 워터,토니모리,클렌징,클렌징,1.0,1,14,14,1.0,6,,,
11045,84218,더 그린티 트루바이옴 수분 클렌징 워터,더 그린티 트루바이옴 수분 클렌징 워터,토니모리,클렌징,클렌징,1.0,1,16,16,1.0,6,,,
11046,84011,더마 마스터 랩 젤 투 워터 모닝 클렌저,더마 마스터 랩 젤 투 워터 모닝 클렌저,토니모리,클렌징,클렌징,1.0,1,15,15,1.0,8,,,
11048,84114,더 촉촉 그린티 노워시 클렌징 티슈,더 촉촉 그린티 노 워시 클렌징 티슈,토니모리,클렌징,클렌징,1.0,1,14,14,1.0,6,,,
11049,63748,마이 루미너스 퍼퓸 글로우 파우더,마이 루미너스 퍼퓸 글로우 파우더,토니모리,베이스메이크업,베이스메이크업,1.0,1,14,14,1.0,5,,,
11050,84187,루미너스 순수광채 spf30,루미너스 순수광채 크림 spf30 pa++,토니모리,베이스메이크업,베이스메이크업,0.8947,0,19,13,1.0,3,,,
11051,83788,심플 라스트 퓨어 웨어 쿠션 spf50,심플라스트 퓨어 웨어 쿠션 spf50+ pa+++,토니모리,베이스메이크업,베이스메이크업,0.9091,1,22,16,1.0,6,,,
11053,84224,더 순한 피치 바디샤워,더 순한 피치 바디 샤워,토니모리,바디케어,바디케어,1.0,1,9,9,1.0,4,,,
11054,84281,닥터포베러 테아닌 샴푸,닥터포베러 테아닌 샴푸,토니모리,헤어케어,헤어케어,1.0,1,10,10,1.0,3,,,
11056,55800,바이오 이엑스 옴므 올인원 플루이드,바이오 이엑스 옴므 올인원 플루이드,토니모리,남성화장품,남성화장품,1.0,1,15,15,1.0,5,,,
11058,61088,자음생 크림 클래식,자음생크림 클래식,설화수,크림,크림,1.0,1,8,8,1.0,3,,,
11059,61024,자음생 아이크림,자음생 아이크림,설화수,크림,크림,1.0,1,7,7,1.0,2,,,
11061,61037,진설 아이크림,진설아이크림,설화수,크림,크림,1.0,1,6,6,1.0,2,,,
11062,61056,자정 미백 크림,자정미백크림,설화수,크림,크림,1.0,1,6,6,1.0,3,,,
11069,47951,설린 아이크림,설린아이크림,설화수,크림,크림,1.0,1,6,6,1.0,2,,,
11071,61005,명의 본초 앰플,명의본초앰플,설화수,에센스,에센스,1.0,1,6,6,1.0,3,,,
11072,47956,자음생크림 라이트,자음생 크림 라이트,설화수,크림,크림,1.0,1,8,8,1.0,2,,,
11073,61059,설린 워터 에센스,설린 워터 에센스,설화수,에센스,에센스,1.0,1,7,7,1.0,3,,,
11075,61014,자음생 에센스,자음생에센스,설화수,에센스,에센스,1.0,1,6,6,1.0,2,,,
11080,61003,자음생 크림 소프트,자음생크림 소프트,설화수,크림,크림,1.0,1,8,8,1.0,3,,,
11081,61090,진설 명작 크림,진설 명작 크림,설화수,크림,크림,1.0,1,6,6,1.0,3,,,
11082,61091,진설 명작 에센스,진설 명작 에센스,설화수,에센스,에센스,1.0,1,7,7,1.0,3,,,
11087,61047,진설 아이 에센스,진설아이에센스,설화수,크림,크림,1.0,1,7,7,1.0,3,,,
11094,61037,진설아이크림 헤라 센슈얼 스파이시 누드 볼륨 매트 눈가 피부 리프팅,진설아이크림,설화수,크림,크림,0.7381,1,28,6,1.0,1,,,
11096,61047,진설아이에센스 헤라 센슈얼 스파이스 누드 볼륨 매트 안티에이징,진설아이에센스,설화수,크림,크림,0.7531,1,27,7,1.0,1,,,
11098,61140,자정 브라이트닝 쿠션,자정 브라이트닝 쿠션 spf50+ pa+++,설화수,베이스메이크업,베이스메이크업,0.8167,1,20,9,1.0,3,,,
11099,61039,퍼펙팅 파운데이션 글로우 spf17,퍼펙팅 파운데이션 글로우 spf17 pa+,설화수,베이스메이크업,베이스메이크업,0.9474,1,19,16,1.0,4,,,
11100,61089,진설 파우더 팩트,진설 파우더 팩트,설화수,베이스메이크업,베이스메이크업,1.0,1,7,7,1.0,3,,,
11101,61034,진설 세럼 쿠션 spf50+,진설 세럼 쿠션 spf50+ pa+++,설화수,베이스메이크업,베이스메이크업,0.902,1,17,12,1.0,4,,,
11102,61065,진설 세럼 파운데이션 spf25,진설 세럼 파운데이션 spf25 pa++,설화수,베이스메이크업,베이스메이크업,0.9259,1,18,14,1.0,4,,,
11104,61079,예서 트윈 케이크 spf30,예서트윈케이크,설화수,베이스메이크업,베이스메이크업,0.8611,1,12,7,1.0,1,,,
11107,61030,퍼펙팅 쿠션 인텐스 spf50,퍼펙팅쿠션 인텐스,설화수,베이스메이크업,베이스메이크업,0.8718,1,13,8,1.0,2,,,
11108,61079,예서 트윈케이크 spf25,예서트윈케이크,설화수,베이스메이크업,베이스메이크업,0.8611,1,12,7,1.0,1,,,
11109,61083,예서 파운데이션 리퀴드 spf15,예서 파운데이션 리퀴드 pa+ spf15,설화수,베이스메이크업,베이스메이크업,0.9222,0,18,15,1.0,4,,,
11110,61112,퍼펙팅 쿠션 브라이트닝 spf50+,퍼펙팅 쿠션 브라이트닝,설화수,베이스메이크업,베이스메이크업,0.875,1,16,10,1.0,3,,,
11111,61103,메이크업 밸런서 spf25,메이크업밸런서 spf25 pa++,설화수,베이스메이크업,베이스메이크업,0.9167,1,16,12,1.0,3,,,
11117,61069,에센셜 컨실러 스틱,에센셜 컨실러 스틱,설화수,베이스메이크업,베이스메이크업,1.0,1,8,8,1.0,3,,,
11119,61067,진설 윤 파운데이션 spf25,진설 윤파운데이션 spf25 pa++,설화수,베이스메이크업,베이스메이크업,0.9216,1,17,13,1.0,4,,,
11124,61013,순행 클렌징폼,순행 클렌징 폼,설화수,클렌징,클렌징,1.0,1,6,6,1.0,2,,,
11128,17466,화이트 팩터 앰플,화이트 팩터 앰플,닥터랩,에센스,에센스,1.0,1,7,7,1.0,3,,,
11131,2624,화이트 팩터 크림,화이트 팩터 크림,닥터랩,크림,크림,1.0,1,7,7,1.0,3,,,
11132,17466,화이트 팩터 앰플,화이트 팩터 앰플,닥터랩,에센스,에센스,1.0,1,7,7,1.0,3,,,
11133,2623,화이트팩터 비타 솔루션,화이트팩터 비타 솔루션,닥터랩,에센스,에센스,1.0,1,10,10,1.0,3,,,
11135,2622,피에이치 밸런싱 프로폴리스 솔루션 지성,피에이치 밸런싱 프로폴리스 솔루션,닥터랩,에센스,에센스,0.9608,1,17,15,1.0,4,,,
11137,2624,화이트 팩터 크림,화이트 팩터 크림,닥터랩,크림,크림,1.0,1,7,7,1.0,3,,,
11138,2614,피에이치 밸런싱 프로폴리스 스팟 크림 스토어찜 포인트,피에이치 밸런싱 프로폴리스 스팟 크림,닥터랩,크림,크림,0.8986,1,23,16,1.0,5,,,
11139,2626,바이오펩타 스템셀 크림 스토어찜 포인트,바이오펩타 스템셀 크림,닥터랩,크림,크림,0.8627,1,17,10,1.0,3,,,
11140,2613,블루 캄 수딩 겔 스토어찜 포인트,블루 캄 수딩 겔,닥터랩,크림,크림,0.8205,1,13,6,1.0,4,,,
11147,2611,하이드라 수딩 토너 스토어찜,하이드라 수딩 토너,닥터랩,스킨/토너,스킨/토너,0.8889,1,12,8,1.0,3,,,
11149,2617,바이오펩타 리바이탈라이징 토너 스토어찜 포인트,바이오펩타 리바이탈라이징 토너,닥터랩,스킨/토너,스킨/토너,0.8889,1,21,14,1.0,3,,,
11151,2619,하이드라 수딩 겔 크림 스토어찜 포인트,하이드라 수딩 겔 크림,닥터랩,크림,크림,0.8542,1,16,9,1.0,4,,,
11152,2636,에이지 컨트롤 소프너 스토어찜 포인트,에이지 컨트롤 소프너,닥터랩,스킨/토너,스킨/토너,0.8542,1,16,9,1.0,3,,,
11153,2619,하이드라 수딩겔 크림 스토어찜 포인트,하이드라 수딩 겔 크림,닥터랩,크림,크림,0.8542,1,16,9,1.0,4,,,
11155,2622,피에이치 밸런싱 프로폴리스 솔루션 스토어찜 포인트,피에이치 밸런싱 프로폴리스 솔루션,닥터랩,에센스,에센스,0.8939,1,22,15,1.0,4,,,
11158,2624,화이트 팩터 크림 스토어찜 포인트,화이트 팩터 크림,닥터랩,크림,크림,0.8333,1,14,7,1.0,3,,,
11159,2630,하이드라 수딩 앰플 스토어찜 포인트,하이드라 수딩 앰플,닥터랩,에센스,에센스,0.8444,1,15,8,1.0,3,,,
11160,2611,하이드라 수딩토너 스토어찜 포인트,하이드라 수딩 토너,닥터랩,스킨/토너,스킨/토너,0.8444,1,15,8,1.0,3,,,
11163,2628,피에이치 밸런싱 앰플 스토어찜 포인트,피에이치 밸런싱 앰플,닥터랩,에센스,에센스,0.8542,1,16,9,1.0,3,,,
11167,2611,하이드라 수딩 토너 수분토너 시트마스크,하이드라 수딩 토너,닥터랩,스킨/토너,스킨/토너,0.8235,1,17,8,1.0,3,,,
11169,2621,액티브자임 페이셜 워시 스토어찜 포인트,액티브자임 페이셜 워시,닥터랩,클렌징,클렌징,0.8627,1,17,10,1.0,3,,,
11170,2629,데일리 포어 딥 클렌저 스토어찜 포인트,데일리 포어 딥 클렌저,닥터랩,클렌징,클렌징,0.8542,1,16,9,1.0,4,,,
11173,2625,아줄렌 무스 클렌저 스토어찜 포인트,아줄렌 무스 클렌저,닥터랩,클렌징,클렌징,0.8444,1,15,8,1.0,3,,,
11175,2632,액티브자임 밀크 클렌저,액티브자임 밀크 클렌저,닥터랩,클렌징,클렌징,1.0,1,10,10,1.0,3,,,
11176,2632,액티브자임 밀크 클렌저 스토어찜 포인트,액티브자임 밀크 클렌저,닥터랩,클렌징,클렌징,0.8627,1,17,10,1.0,3,,,
11177,2632,액티브자임 밀크 클렌저,액티브자임 밀크 클렌저,닥터랩,클렌징,클렌징,1.0,1,10,10,1.0,3,,,
11181,2638,올인원 리뉴잉 팩 스토어찜 포인트,올인원 리뉴잉 팩,닥터랩,마스크/팩,마스크/팩,0.8333,1,14,7,1.0,3,,,
11184,2616,하이드라 수딩 마스크 스토어찜 포인트,하이드라 수딩 마스크,닥터랩,마스크/팩,마스크/팩,0.8542,1,16,9,1.0,3,,,
11185,2618,아줄렌 스킨 세이프 선블럭 스토어찜 포인트 spf50+ pa+++,아줄렌 스킨 세이프 선블럭 spf50+ pa+++,닥터랩,선케어,선케어,0.9195,0,29,22,1.0,6,,,
11188,2610,메디 선 프로텍트 스토어찜 포인트 spf50+ pa+++,메디 선 프로텍트 spf50+ pa+++,닥터랩,선케어,선케어,0.9067,0,25,18,1.0,5,,,
11190,2609,셀 퍼펙션 리페어 밤 스토어찜 포인트,셀 퍼펙션 리페어 밤,닥터랩,베이스메이크업,베이스메이크업,0.8444,1,15,8,1.0,4,,,
11191,2620,프로텍티브 리커버리 밤 스토어찜 포인트 spf30 pa++,프로텍티브 리커버리 밤 spf30 pa++,닥터랩,베이스메이크업,베이스메이크업,0.9103,0,26,19,1.0,5,,,
11192,99961,번가 우먼 오드퍼퓸,번가 우먼 오드퍼퓸,엘리자베스아덴,프래그런스,프래그런스,1.0,1,8,8,1.0,3,,,
11193,100007,그린 티 우먼 오드뚜왈렛,그린티 우먼 오드뚜왈렛,엘리자베스아덴,프래그런스,프래그런스,1.0,1,10,10,1.0,4,,,
11194,100007,그린티 라벤더 우먼 오드뚜왈렛,그린티 우먼 오드뚜왈렛,엘리자베스아덴,프래그런스,프래그런스,0.9231,0,13,10,1.0,3,,,
11195,100007,그린티 센트 우먼 오드뚜왈렛,그린티 우먼 오드뚜왈렛,엘리자베스아덴,프래그런스,프래그런스,0.9444,0,12,10,1.0,3,,,
11197,100007,그린티 석류 우먼 오드뚜왈렛,그린티 우먼 오드뚜왈렛,엘리자베스아덴,프래그런스,프래그런스,0.9444,0,12,10,1.0,3,,,
11198,100007,그린티 체리 블러썸 우먼 오드뚜왈렛,그린티 우먼 오드뚜왈렛,엘리자베스아덴,프래그런스,프래그런스,0.8889,0,15,10,1.0,3,,,
11200,99962,그린티 넥타린 블러썸 오드뚜왈렛,그린티 넥타린 블러썸,엘리자베스아덴,프래그런스,프래그런스,0.881,1,14,9,1.0,3,,,
11204,100018,스플랜더 오드퍼퓸,스플랜더 오 드 퍼퓸 스프레이,엘리자베스아덴,프래그런스,프래그런스,0.8889,1,12,8,1.0,2,,,
11207,51804,화이트 티 와일드 로즈 오드뚜왈렛,화이트 티 와일드 로즈 오 드 뚜왈렛,엘리자베스아덴,프래그런스,프래그런스,1.0,1,14,14,1.0,5,,,
11211,99961,번가 우먼 오드퍼퓸,번가 우먼 오드퍼퓸,엘리자베스아덴,프래그런스,프래그런스,1.0,1,8,8,1.0,3,,,
11213,100053,올웨이즈 레드 오드뚜왈렛,올웨이즈 레드 오드 뚜 왈렛,엘리자베스아덴,프래그런스,프래그런스,1.0,1,11,11,1.0,3,,,
11214,100060,브리트니 스피어스 아일랜드 판타지 우먼 오드뚜왈렛,판타지 브리트니 스피어스,엘리자베스아덴,프래그런스,프래그런스,0.697,0,22,11,1.0,3,,,
11215,99997,그린티 페어 블러썸 오드뚜왈렛,그린티 페어 블러썸 오드 뚜 왈렛,엘리자베스아덴,프래그런스,프래그런스,1.0,1,13,13,1.0,4,,,
11222,99966,그린티 바디 로션,그린티 바디로션,엘리자베스아덴,바디케어,바디케어,1.0,1,7,7,1.0,3,,,
11223,99956,그린티 허니 드롭스 바디 크림 메가사이즈,그린티 허니드롭스 바디크림,엘리자베스아덴,바디케어,바디케어,0.902,1,17,12,1.0,3,,,
11224,99956,그린티 허니 드롭스 바디 크림,그린티 허니드롭스 바디크림,엘리자베스아덴,바디케어,바디케어,1.0,1,12,12,1.0,5,,,
11225,100009,그린티 리프레싱 바디로션,그린티 리프레싱 바디 로션,엘리자베스아덴,바디케어,바디케어,1.0,1,11,11,1.0,3,,,
11226,100009,그린티 리프레싱 바디 로션,그린티 리프레싱 바디 로션,엘리자베스아덴,바디케어,바디케어,1.0,1,11,11,1.0,4,,,
11228,99956,그린티 허니 드롭스 바디 크림,그린티 허니드롭스 바디크림,엘리자베스아덴,바디케어,바디케어,1.0,1,12,12,1.0,5,,,
11230,99976,그린티 체리 블러썸 바디미스트,그린티 바디미스트,엘리자베스아덴,바디케어,바디케어,0.8718,0,13,8,1.0,2,,,
11232,100057,제니퍼 애니스톤 바디미스트,제니퍼 애니스톤 파인 프래그런스 바디미스트,엘리자베스아덴,바디케어,바디케어,0.8216,0,19,12,1.0,3,,,
11233,99964,그린티 샤워 젤,그린티 샤워젤,엘리자베스아덴,바디케어,바디케어,1.0,1,6,6,1.0,3,,,
11234,98368,브리트니 스피어스 아일랜드 판타지 바디미스트,브리트니 스피어스 아일랜드 판타지 파인 프래그런스 바디미스트,엘리자베스아덴,바디케어,바디케어,0.8802,0,27,20,1.0,5,,,
11237,100066,머라이어 캐리 울트라 핑크 바디미스트,머라이어 캐리 울트라 핑크 바디미스트,엘리자베스아덴,바디케어,바디케어,1.0,1,16,16,1.0,5,,,
11238,98368,브리트니 스피어스 판타지 파인 바디미스트,브리트니 스피어스 아일랜드 판타지 파인 프래그런스 바디미스트,엘리자베스아덴,바디케어,바디케어,0.8519,0,27,18,1.0,5,,,
11239,100027,브리트니 스피어스 큐리어스 바디 미스트,브리트니 스피어스 큐리어스 바디미스트,엘리자베스아덴,바디케어,바디케어,1.0,1,17,17,1.0,5,,,
11246,99958,레티놀 세라마이드 라인 이레이징 아이크림,레티놀 세라마이드 라인 이레이징 아이크림,엘리자베스아덴,크림,크림,1.0,1,18,18,1.0,5,,,
11247,99959,에잇 아워 크림 스킨 프로텍턴트 오리지날,에잇아워 크림 스킨 프로텍턴트,엘리자베스아덴,크림,크림,0.9216,1,17,13,1.0,4,,,
11249,76138,세라마이드 캡슐 데일리 유스 리스토어링 세럼,세라마이드 캡슐 데일리 유스 리스토어링 세럼,엘리자베스아덴,에센스,에센스,1.0,1,19,19,1.0,6,,,
11250,51474,비져블 화이트닝 시카 글로우 컨센트레이트,비져블 화이트닝 시카글로우 컨센트레이트,엘리자베스아덴,에센스,에센스,1.0,1,18,18,1.0,5,,,
11251,99959,에잇아워 크림 수분 스킨 프로텍턴트 오리지날 보습크림,에잇아워 크림 스킨 프로텍턴트,엘리자베스아덴,크림,크림,0.8551,0,23,13,1.0,4,,,
11252,100013,세라마이드 울트라 립스틱,세라마이드 울트라 립스틱,엘리자베스아덴,립메이크업,립메이크업,1.0,1,11,11,1.0,3,,,
11255,99989,프리베이지 시티 스마트 spf50,프리베이지 시티 스마트 spf50 pa++++,엘리자베스아덴,선케어,선케어,0.9048,1,21,15,1.0,4,,,
11257,28615,앱솔루트 셀랙티브 앰플,앱솔루트 셀랙티브 앰플,애터미,에센스,에센스,1.0,1,10,10,1.0,3,,,
11258,28655,더페임 영양크림,더페임 영양크림,애터미,크림,크림,1.0,1,7,7,1.0,2,,,
11260,28647,앱솔루트 셀랙티브 토너,앱솔루트 셀랙티브 토너,애터미,스킨/토너,스킨/토너,1.0,1,10,10,1.0,3,,,
11263,28649,앱솔루트 셀랙티브 영양크림,앱솔루트 셀랙티브 영양크림,애터미,크림,크림,1.0,1,12,12,1.0,3,,,
11264,28633,앱솔루트 셀랙티브 아이컴플렉스,앱솔루트 셀랙티브 아이컴플렉스,애터미,크림,크림,1.0,1,14,14,1.0,3,,,
11265,28683,앱솔루트 셀랙티브 로션,앱솔루트 셀랙티브 로션,애터미,로션,로션,1.0,1,10,10,1.0,3,,,
11266,28648,앱솔루트 셀랙티브 세럼,앱솔루트 셀랙티브 세럼,애터미,에센스,에센스,1.0,1,10,10,1.0,3,,,
11267,28675,아크네 클리어 토너,아크네 클리어 토너,애터미,스킨/토너,스킨/토너,1.0,1,8,8,1.0,3,,,
11268,28671,아크네 클리어 세럼,아크네 클리어 세럼,애터미,에센스,에센스,1.0,1,8,8,1.0,3,,,
11269,28702,이브닝 케어 폼 클렌저,이브닝케어 폼 클렌저,애터미,클렌징,클렌징,1.0,1,9,9,1.0,4,,,
11270,28701,이브닝 케어 딥 클렌저,이브닝케어 딥 클렌저,애터미,클렌징,클렌징,1.0,1,9,9,1.0,4,,,
11273,28663,아크네 클리어 폼클렌저,아크네 클리어 폼클렌저,애터미,클렌징,클렌징,1.0,1,10,10,1.0,3,,,
11274,28638,에코 마일드 버블 클렌저,에코 마일드 버블 클렌저,애터미,클렌징,클렌징,1.0,1,10,10,1.0,4,,,
11275,28644,딥 퓨어 클렌징 오일,딥퓨어 클렌징 오일,애터미,클렌징,클렌징,1.0,1,8,8,1.0,4,,,
11277,28619,마일드 클렌징 워터,마일드 클렌징 워터,애터미,클렌징,클렌징,1.0,1,8,8,1.0,3,,,
11282,28640,앱솔루트 샴푸,앱솔루트 샴푸,애터미,헤어케어,헤어케어,1.0,1,6,6,1.0,2,,,
11285,28628,한방 헤어 컨디셔너,한방 헤어컨디셔너,애터미,헤어케어,헤어케어,1.0,1,8,8,1.0,3,,,
11286,28639,헤어 에센셜 오일,헤어 에센셜 오일,애터미,헤어케어,헤어케어,1.0,1,7,7,1.0,3,,,
11291,28627,이브닝 케어 필 오프 마스크,필오프 마스크,애터미,마스크/팩,마스크/팩,0.0,1,11,6,1.0,2,,,
11294,28632,세븐 솔루션 겔 마스크,세븐솔루션 겔 마스크,애터미,마스크/팩,마스크/팩,1.0,1,9,9,1.0,4,,,
11296,28677,데일리 마스크 보습 앤 탄력,데일리 마스크 보습 앤 탄력,애터미,마스크/팩,마스크/팩,1.0,1,11,11,1.0,5,,,
11297,28684,데일리 마스크 쿨링 앤 진정,데일리 마스크 쿨링 앤 진정,애터미,마스크/팩,마스크/팩,1.0,1,11,11,1.0,5,,,
11298,28664,데일리 마스크 수분 앤 브라이트닝,데일리 마스크 수분 앤 브라이트닝,애터미,마스크/팩,마스크/팩,1.0,1,14,14,1.0,5,,,
11309,28642,선스틱 spf50+,선스틱 spf50+ pa++++,애터미,선케어,선케어,0.8667,1,15,9,1.0,2,,,
11310,28685,앱솔루트 어반 쉴드 선쿠션 spf50+,앱솔루트 어반 쉴드 선 쿠션 spf50+ pa++++,애터미,선케어,선케어,0.913,1,23,17,1.0,5,,,
11311,28646,더마 카밍 선스틱 spf50+,더마 카밍 선스틱 spf50+ pa++++,애터미,선케어,선케어,0.8947,1,19,13,1.0,4,,,
11318,28688,핑크 브라운 아이섀도 키트,핑크 브라운 아이섀도 키트,애터미,아이섀도,아이섀도,1.0,1,11,11,1.0,4,,,
11320,28643,헬시글로우 베이스 spf30,헬시글로우 베이스 spf30 pa++,애터미,베이스메이크업,베이스메이크업,0.9216,1,17,13,1.0,3,,,
11322,29385,에스티로더 마이크로 에센스 프레시 지복합,마이크로 에센스 프레시,에스티로더,에센스,에센스,0.7519,1,18,10,1.0,3,,,
11325,29268,에스티로더 리바이탈라이징 수프림 플러스 나이트 인텐시브 리스토러티브 크림,리바이탈라이징 수프림 나이트 인텐시브 크림,에스티로더,크림,크림,0.8586,0,33,19,1.0,5,,,
11327,29377,에스티로더 리 뉴트리브 얼티미트 리프트 리제너레이팅 유스 아이 크림 리치,리 뉴트리브 얼티미트 리프트 리제너레이팅 유스 아이 크림,에스티로더,크림,크림,0.8831,1,31,24,1.0,8,,,
11328,29348,에스티로더 리 뉴트리브 얼티미트 리프트 리제너레이팅 유스 세럼,리 뉴트리브 얼티미트 리프트 리제너레이팅 유스 세럼,에스티로더,에센스,에센스,0.8928,1,27,22,1.0,7,,,
11331,29526,에스티로더 리 뉴트리브 얼티미트 리프트 에이지 코렉팅 크림 리치,리 뉴트리브 얼티미트 리프트 에이지 코렉팅 크림 리치,에스티로더,크림,크림,0.8474,1,27,22,1.0,8,,,
11334,29381,에스티로더 크레센트 화이트 에센스,크레센트 화이트 에센스,에스티로더,에센스,에센스,0.8889,1,15,10,1.0,3,,,
11336,29666,에스티로더 리바이탈라이징 수프림 플러스 글로벌 안에이징 파워 크림 소프트,리바이탈라이징 수프림 파워 소프트 크림,에스티로더,크림,크림,0.7537,0,32,17,1.0,5,,,
11342,29342,에스티로더 퓨어 컬러 엔비 립 볼류마이저,퓨어 컬러 엔비 립 볼류마이저,에스티로더,립메이크업,립메이크업,0.902,1,17,12,1.0,5,,,
11345,29295,에스티로더 퓨어 칼라 엔비 스컬프팅 블러쉬,퓨어 칼라 엔비 스컬프팅 블러쉬,에스티로더,컨투어링,컨투어링,0.8305,1,18,13,1.0,5,,,
11347,29360,에스티로더 퓨어 칼라 엔비 디파이닝 아이섀도우,퓨어 칼라 엔비 디파이닝 아이섀도우,에스티로더,아이섀도,아이섀도,0.9167,1,20,15,1.0,5,,,
